html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/16741,,All Japan Coffee Association*en,active,nonprofit,,All Japan Coffee Association*en;一般社団法人全日本コーヒー協会*ja,,https://coffee.ajca.or.jp,,coffee.ajca.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Construction Engineers' Association*en,active,nonprofit,,Japan Construction Engineers' Association*en;一般社団法人全日本建設技術協会*ja,,https://www.zenken.com,,zenken.com,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Choral Association*en,active,nonprofit,,Japan Choral Association*en;一般社団法人全日本合唱連盟*ja,,https://jcanet.or.jp,,jcanet.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Central Electric Club*en,active,nonprofit,,Central Electric Club*en;一般社団法人中央電気倶楽部*ja,,https://www.chuodenki-club.or.jp,,chuodenki-club.or.jp,,,,,,,,,,Osaka,Japan,1853909
https://github.com/ror-community/ror-updates/issues/16741,,Japan Dairy Counci*en,active,nonprofit,,Japan Dairy Counci*en;一般社団法人中央酪農会議*ja,,https://www.dairy.co.jp,,dairy.co.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Machida City Medical Association*en,active,nonprofit,,Machida City Medical Association*en;一般社団法人町田市医師会*ja,,https://www.machida.tokyo.med.or.jp,,machida.tokyo.med.or.jp,,,,,,,,,,Machida,Japan,1857871
https://github.com/ror-community/ror-updates/issues/16741,,Japan Society of Electrical Machining Engineers*en,active,nonprofit,,Japan Society of Electrical Machining Engineers*en;一般社団法人電気加工学会*ja,,https://www.jseme.or.jp,,jseme.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Electric Power Civil Engineering Association*en,active,nonprofit,,Japan Electric Power Civil Engineering Association*en;一般社団法人電力土木技術協会*ja,,https://www.jepoc.or.jp,,jepoc.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Apparel Fashion Industry Council*en,active,nonprofit,,Japan Apparel Fashion Industry Council*en;一般社団法人日本アパレル・ファッション産業協会*ja,,https://www.jafic.org,,jafic.org,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Anchor Association*en,active,nonprofit,,Japan Anchor Association*en;一般社団法人日本アンカー協会*ja,,https://www.japan-anchor.or.jp,,japan-anchor.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Fasteners Institute of Japan*en,active,nonprofit,Fasteners Institute of Japan*en,The Fasteners Institute of Japan*en;一般社団法人日本ねじ工業協会*ja,,https://www.fij.or.jp,,fij.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan-Finland Society*en,active,nonprofit,,Japan-Finland Society*en;一般社団法人日本フィンランド協会*ja,,https://www.nichi-fin.or.jp,,nichi-fin.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Registered Clinical Laboratories Association*en,active,nonprofit,,Japan Registered Clinical Laboratories Association*en;一般社団法人日本衛生検査所協会*ja,,https://www.jrcla.or.jp,,jrcla.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Association For Metrology Promotion*en,active,nonprofit,,Japan Association For Metrology Promotion*en;一般社団法人日本計量振興協会*ja,,https://www.nikkeishin.or.jp,,nikkeishin.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Meguro Medical Association*en,active,nonprofit,,Meguro Medical Association*en;一般社団法人目黒区医師会*ja,,https://www.meguroku-ishikai.com,,meguroku-ishikai.com,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Kumamoto Industry Support Foundation*en,active,nonprofit,,Kumamoto Industry Support Foundation*en;公益財団法人くまもと産業支援財団*ja,,https://www.kmt-ti.or.jp,,kmt-ti.or.jp,,,,,,,,,,Mashiki,Japan,11208549
https://github.com/ror-community/ror-updates/issues/16741,,Hamanasu Foundation*en,active,nonprofit,,Hamanasu Foundation*en;公益財団法人はまなす財団*ja,,https://www.hamanasu.or.jp,,hamanasu.or.jp,,,,,,,,,,Sapporo,Japan,2128295
https://github.com/ror-community/ror-updates/issues/16741,,Pfizer Health Research Foundation*en,active,nonprofit,,Pfizer Health Research Foundation*en;公益財団法人ファイザーヘルスリサーチ振興財団*ja,,https://www.health-research.or.jp,,health-research.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Resona Foundation For Small And Medium Enterprise Promotion*en,active,nonprofit,Resona Foundation For Small And Medium Enterprise Promotion*en,The Resona Foundation For Small And Medium Enterprise Promotion*en;公益財団法人りそな中小企業振興財団*ja,,https://www.resona-fdn.or.jp,,resona-fdn.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,ITOH Science Foundation*en,active,nonprofit,,ITOH Science Foundation*en;公益財団法人伊藤科学振興会*ja,,https://www.itoka.or.jp,,itoka.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Ibaraki Prefectural Development Public Corporation*en,active,nonprofit,,Ibaraki Prefectural Development Public Corporation*en;公益財団法人茨城県開発公社*ja,,https://www.dc-ibaraki.or.jp,,dc-ibaraki.or.jp,,,,,,,,,,Mito,Japan,2111901
https://github.com/ror-community/ror-updates/issues/16741,,Kyushu Productivity Center*en,active,nonprofit,,Kyushu Productivity Center*en;公益財団法人九州生産性本部*ja,,https://qpc.or.jp,,qpc.or.jp,,,,,,,,,,Fukuoka,Japan,1863967
https://github.com/ror-community/ror-updates/issues/16741,,Machine Tool Engineering Foundation*en,active,nonprofit,,Machine Tool Engineering Foundation*en;公益財団法人工作機械技術振興財団*ja,,https://www.kousakukikai-zaidan.or.jp,,kousakukikai-zaidan.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Aikikai Foundation*en,active,nonprofit,,Aikikai Foundation*en;公益財団法人合気会*ja,,https://aikikai.or.jp,,aikikai.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Institute for International Monetary Affairs*en,active,nonprofit,,Institute for International Monetary Affairs*en;公益財団法人国際通貨研究所*ja,,https://www.iima.or.jp,,iima.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Yuumi Memorial Foundation for Home Health Care*en,active,nonprofit,Yuumi Memorial Foundation for Home Health Care*en,The Yuumi Memorial Foundation for Home Health Care*en;公益財団法人在宅医療助成勇美記念財団*ja,,https://www.yuumi.or.jp,,yuumi.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Shiga Prefecture Industrial Support Center*en,active,nonprofit,,Shiga Prefecture Industrial Support Center*en;公益財団法人滋賀県産業支援プラザ*ja,,https://www.shigaplaza.or.jp,,shigaplaza.or.jp,,,,,,,,,,Otsu,Japan,1853574
https://github.com/ror-community/ror-updates/issues/16741,,Center For Housing Renovation and Dispute Settlement Support*en,active,nonprofit,,Center For Housing Renovation and Dispute Settlement Support*en;公益財団法人住宅リフォーム・紛争処理支援センター*ja,,https://www.chord.or.jp,,chord.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Sendai City Industrial Promotion Organization*en,active,nonprofit,,Sendai City Industrial Promotion Organization*en;公益財団法人仙台市産業振興事業団*ja,,https://www.siip.city.sendai.jp,,siip.city.sendai.jp,,,,,,,,,,Sendai,Japan,2111149
https://github.com/ror-community/ror-updates/issues/16741,,Kawakita Memorial Film Institute*en,active,nonprofit,,Kawakita Memorial Film Institute*en;公益財団法人川喜多記念映画文化財団*ja,,https://www.kawakita-film.or.jp,,kawakita-film.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Association of Physical Fitness Promotion & Guidance*en,active,nonprofit,Association of Physical Fitness Promotion & Guidance*en,The Association of Physical Fitness Promotion & Guidance*en;公益財団法人体力つくり指導協会*ja,,https://www.tairyoku.or.jp,,tairyoku.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Okochi Memorial Foundation*en,active,nonprofit,,Okochi Memorial Foundation*en;公益財団法人大河内記念会*ja,,https://okochi.or.jp,,okochi.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Public Foundation of Chubu Science and Technology Center*en,active,nonprofit,Public Foundation of Chubu Science and Technology Center*en,The Public Foundation of Chubu Science and Technology Center*en;公益財団法人中部科学技術センター*ja,,https://www.cstc.or.jp,,cstc.or.jp,,,,,,,,,,Nagoya,Japan,1856057
https://github.com/ror-community/ror-updates/issues/16741,,Tokyo Ohka Foundation for The Promotion of Science and Technology*en,active,nonprofit,,Tokyo Ohka Foundation for The Promotion of Science and Technology*en;公益財団法人東京応化科学技術振興財団*ja,,https://www.tok-foundation.or.jp,,tok-foundation.or.jp,,,,,,,,,,Kawasaki,Japan,1859642
https://github.com/ror-community/ror-updates/issues/16741,,Tokushima Economic Research Institute*en,active,nonprofit,,Tokushima Economic Research Institute*en;公益財団法人徳島経済研究所*ja,,https://www.teri.or.jp,,teri.or.jp,,,,,,,,,,Tokushima,Japan,1850158
https://github.com/ror-community/ror-updates/issues/16741,,Japan Intractable Diseases Research Foundation*en,active,nonprofit,,Japan Intractable Diseases Research Foundation*en;公益財団法人難病医学研究財団*ja,,https://www.nanbyou.jp,,nanbyou.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japan-Pakistan Association*en,active,nonprofit,Japan-Pakistan Association*en,The Japan-Pakistan Association*en;公益財団法人日本・パキスタン協会*ja,,http://www.japan-pakistan.org,,japan-pakistan.org,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Japan Opera Foundation*en,active,nonprofit,Japan Opera Foundation*en,The Japan Opera Foundation*en;公益財団法人日本オペラ振興会*ja,,https://www.jof.or.jp,,jof.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Kanji Aptitude Testing Foundation*en,active,nonprofit,,Japan Kanji Aptitude Testing Foundation*en;公益財団法人日本漢字能力検定協会*ja,,https://www.kanken.or.jp,,kanken.or.jp,,,,,,,,,,Kyoto,Japan,1857910
https://github.com/ror-community/ror-updates/issues/16741,,Japan Sumo Federation*en,active,nonprofit,,Japan Sumo Federation*en;公益財団法人日本相撲連盟*ja,,https://nihonsumo-renmei.jp,,nihonsumo-renmei.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Oze Preservation Foundation*en,active,nonprofit,,Oze Preservation Foundation*en;公益財団法人尾瀬保護財団*ja,,https://oze-fnd.or.jp,,oze-fnd.or.jp,,,,,,,,,,Maebashi,Japan,1857843
https://github.com/ror-community/ror-updates/issues/16741,,Fukkoukai*en,active,nonprofit,,Fukkoukai*en;公益財団法人復光会*ja,,https://www.soubu-hp.or.jp/fukkoukai,,,,,,,,,,,,Funabashi,Japan,1863905
https://github.com/ror-community/ror-updates/issues/16741,,Fukuoka City International Foundation*en,active,nonprofit,,Fukuoka City International Foundation*en;公益財団法人福岡よかトピア国際交流財団*ja,,https://www.fcif.or.jp,,fcif.or.jp,,,,,,,,,,Fukuoka,Japan,1863967
https://github.com/ror-community/ror-updates/issues/16741,,Hyogo Construction Technology Center for Regional Development*en,active,nonprofit,,Hyogo Construction Technology Center for Regional Development*en;公益財団法人兵庫県まちづくり技術センター*ja,,https://www.hyogo-ctc.or.jp,,hyogo-ctc.or.jp,,,,,,,,,,Kobe,Japan,1859171
https://github.com/ror-community/ror-updates/issues/16741,,Nagoya Port Foundation*en,active,nonprofit,,Nagoya Port Foundation*en;公益財団法人名古屋みなと振興財団*ja,,https://nagoyaaqua.jp,,nagoyaaqua.jp,,,,,,,,,,Nagoya,Japan,1856057
https://github.com/ror-community/ror-updates/issues/16741,,The Association For Promoting Fair Elections*en,active,nonprofit,Association For Promoting Fair Elections*en,The Association For Promoting Fair Elections*en;公益財団法人明るい選挙推進協会*ja,,https://www.akaruisenkyo.or.jp,,akaruisenkyo.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Nomura School of Advanced Management*en,active,nonprofit,,Nomura School of Advanced Management*en;公益財団法人野村マネジメント・スクール*ja,,https://www.nsam.or.jp,,nsam.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Amnesty International Japan*en,active,nonprofit,,Amnesty International Japan*en;公益社団法人アムネスティ・インターナショナル日本*ja,,https://www.amnesty.or.jp,,amnesty.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Security Research Association Corporation*en,active,nonprofit,,Japan Security Research Association Corporation*en;公益社団法人安全保障懇話会*ja,,http://www.anpokon.or.jp,,anpokon.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Kyoto Victim Support Center*en,active,nonprofit,,Kyoto Victim Support Center*en;公益社団法人京都犯罪被害者支援センター*ja,,https://kvsc.kyoto.jp,,kvsc.kyoto.jp,,,,,,,,,,Kyoto,Japan,1857910
https://github.com/ror-community/ror-updates/issues/16741,,Ginreikai*en,active,nonprofit,,Ginreikai*en;公益社団法人銀鈴会*ja,,https://www.ginreikai.net,,ginreikai.net,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Umayabashi Hospital*en,active,healthcare,,Umayabashi Hospital*en;公益社団法人前橋積善会厩橋病院*ja,,https://umayabashi.jp,,umayabashi.jp,,,,,,,,,,Maebashi,Japan,1857843
https://github.com/ror-community/ror-updates/issues/16741,,Home Electric Appliances Fair Trade Conference*en,active,nonprofit,,Home Electric Appliances Fair Trade Conference*en;公益社団法人全国家庭電気製品公正取引協議会*ja,,https://www.eftc.or.jp,,eftc.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Association of Consumer Affairs Specialists*en,active,nonprofit,,Japan Association of Consumer Affairs Specialists*en;公益社団法人全国消費生活相談員協会*ja,,https://zenso.or.jp,,zenso.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japanese Association of Retirement Housing*en,active,nonprofit,,Japanese Association of Retirement Housing*en;公益社団法人全国有料老人ホーム協会*ja,,https://www.yurokyo.or.jp,,yurokyo.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,All Japan Archery Federation*en,active,nonprofit,,All Japan Archery Federation*en;公益社団法人全日本アーチェリー連盟*ja,,https://www.archery.or.jp,,archery.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Osaka Association of Radiological Technologists*en,active,nonprofit,,Osaka Association of Radiological Technologists*en;公益社団法人大阪府診療放射線技師会*ja,,https://www.daihougi.ne.jp,,daihougi.ne.jp,,,,,,,,,,Osaka,Japan,1853909
https://github.com/ror-community/ror-updates/issues/16741,,Wonderful Aging Club*en,active,nonprofit,,Wonderful Aging Club*en;公益社団法人長寿社会文化協会*ja,,https://www.wac.or.jp,,wac.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Tokyo Association of Radiological Technologists*en,active,nonprofit,,Tokyo Association of Radiological Technologists*en;公益社団法人東京都診療放射線技師会*ja,,https://www.tart.jp,,tart.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Sugar Industry Association*en,active,nonprofit,,Sugar Industry Association*en;公益社団法人糖業協会*ja,,https://sugar.or.jp,,sugar.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Israel Friendship Association*en,active,nonprofit,,Japan Israel Friendship Association*en;公益社団法人日本イスラエル親善協会*ja,,https://japan-israel-friendship.or.jp,,japan-israel-friendship.or.jp,,,,,,,,,,Kunitachi,Japan,11611617
https://github.com/ror-community/ror-updates/issues/16741,,Gas Turbine Society of Japan*en,active,nonprofit,,Gas Turbine Society of Japan*en;公益社団法人日本ガスタービン学会*ja,,https://www.gtsj.or.jp,,gtsj.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Sign Association*en,active,nonprofit,,Japan Sign Association*en;公益社団法人日本サイン協会*ja,,https://sign-jp.org,,sign-jp.org,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan National Press Club*en,active,nonprofit,,Japan National Press Club*en;公益社団法人日本記者クラブ*ja,,https://www.jnpc.or.jp,,jnpc.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Federation of Architects & Building Engineers Associations*en,active,nonprofit,,Japan Federation of Architects & Building Engineers Associations*en;公益社団法人日本建築士会連合会*ja,,http://kenchikushikai.or.jp,,kenchikushikai.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Dental Technologists Association*en,active,nonprofit,,Japan Dental Technologists Association*en;公益社団法人日本歯科技工士会*ja,,https://www.nichigi.or.jp,,nichigi.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Heat Transfer Society of Japan*en,active,nonprofit,Heat Transfer Society of Japan*en,The Heat Transfer Society of Japan*en;公益社団法人日本伝熱学会*ja,,https://www.htsj.or.jp,,htsj.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Hyogo Association of Medical Technologists*en,active,nonprofit,,Hyogo Association of Medical Technologists*en;公益社団法人兵庫県臨床検査技師会*ja,,https://www.hamt.or.jp,,hamt.or.jp,,,,,,,,,,Kobe,Japan,1859171
https://github.com/ror-community/ror-updates/issues/16741,,Labor Management Education Center*en,active,nonprofit,,Labor Management Education Center*en;公益社団法人労務管理教育センター*ja,,https://www.roukan.or.jp,,roukan.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Yasuki Daiichi Hospital*en,active,healthcare,,Yasuki Daiichi Hospital*en;社会医療法人昌林会安来第一病院*ja,,https://www.syourinkai.or.jp,,syourinkai.or.jp,,,,,,,,,,Yasugi,Japan,1848482
https://github.com/ror-community/ror-updates/issues/16741,,Social Medical Corporation Yuuaikai Yuuai Medical Center*en,active,healthcare,,Social Medical Corporation Yuuaikai Yuuai Medical Center*en;社会医療法人友愛会友愛医療センター*ja,,https://www.yuuai.or.jp,,yuuai.or.jp,,,,,,,,,,Tomigusuku,Japan,1850108
https://github.com/ror-community/ror-updates/issues/16741,,Japan Federation of Pilots' Associations*en,active,nonprofit,,Japan Federation of Pilots' Associations*en;日本水先人会連合会*ja,,https://www.pilot.or.jp,,pilot.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Tamiya Hospital*en,active,healthcare,,Tamiya Hospital*en;医療法人崇徳会田宮病院*ja,,https://www.sutokukai.or.jp/tamiya-hp,,,,,,,,,,,,Nagaoka,Japan,1856199
https://github.com/ror-community/ror-updates/issues/16741,,Regional Business Development Institute*en,active,nonprofit,,Regional Business Development Institute*en;一般社団法人地域経済総合研究所*ja,,https://chikisouken.com,,chikisouken.com,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Mitsui Life Social Welfare Foundation*en,active,nonprofit,,Mitsui Life Social Welfare Foundation*en;公益財団法人三井生命厚生財団*ja,,http://www.kousei-zigyodan.or.jp,,kousei-zigyodan.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,"NOGUCHI-, Inc.*en",active,nonprofit,,"NOGUCHI-, Inc.*en;一般社団法人野口医学研究所*ja",,https://www.noguchi-inc.com,,noguchi-inc.com,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Historical Society of Japan*en,active,nonprofit,Historical Society of Japan*en,The Historical Society of Japan*en;公益財団法人史学会*ja,,http://www.shigakukai.or.jp,,shigakukai.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Law Foundation*en,active,nonprofit,,Japan Law Foundation*en;公益財団法人日弁連法務研究財団*ja,,https://www.jlf.or.jp,,jlf.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Jahmec*en,active,nonprofit,,Jahmec*en;公益財団法人日本建築衛生管理教育センター*ja,,https://www.jahmec.or.jp,,jahmec.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Aichi Association of Medical Techinolotists*en,active,nonprofit,,Aichi Association of Medical Techinolotists*en;公益社団法人愛知県臨床検査技師会*ja,,https://www.aichi-amt.or.jp,,aichi-amt.or.jp,,,,,,,,,,Nagoya,Japan,1856057
https://github.com/ror-community/ror-updates/issues/16741,,Research Association of Refinery Integration for Group-Operation*en,active,nonprofit,,Research Association of Refinery Integration for Group-Operation*en;石油コンビナート高度統合運営技術研究組合*ja,,https://ring.or.jp,,ring.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,KE'KEN Textile Testing & Certification Center*en,active,nonprofit,,KE'KEN Textile Testing & Certification Center*en;一般財団法人ケケン試験認証センター*ja,,https://www.jwif.org,,jwif.org,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Swedish Center Foundation*en,active,nonprofit,,Swedish Center Foundation*en;一般財団法人スウェーデン交流センター*ja,,http://swedishcenter.or.jp/en,,,,,,,,,,,,Tobetsu,Japan,2127802
https://github.com/ror-community/ror-updates/issues/16741,,Heat Pump and Thermal Storage Technology Center of Japan*en,active,nonprofit,,Heat Pump and Thermal Storage Technology Center of Japan*en;一般財団法人ヒートポンプ・蓄熱センター*ja,,https://www.hptcj.or.jp,,hptcj.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Telecommunications Engineering and Consulting Service*en,active,nonprofit,,Japan Telecommunications Engineering and Consulting Service*en;一般財団法人海外通信・放送コンサルティング協力*ja,,https://www.jtec.or.jp,,jtec.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Municipal Development Corporation*en,active,nonprofit,,Japan Municipal Development Corporation*en;一般財団法人全国市町村振興協会*ja,,https://www.jmdc.jp,,jmdc.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Global Industrial and Social Progress Research Institute*en,active,nonprofit,,Global Industrial and Social Progress Research Institute*en;一般財団法人地球産業文化研究所*ja,,https://www.gispri.or.jp,,gispri.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan health and culture promotion center*en,active,nonprofit,,Japan health and culture promotion center*en;一般財団法人日本健康文化振興会*ja,,https://www.healthnet.or.jp,,healthnet.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Institute of Community Association Network*en,active,nonprofit,,Institute of Community Association Network*en;一般社団法人コミュニティネットワーク協会*ja,,https://conet.or.jp,,conet.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Solar System Development Association*en,active,nonprofit,,Japan Solar System Development Association*en;一般社団法人ソーラーシステム振興協会*ja,,https://ssda.or.jp,,ssda.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Association of Building Engineering and Equipment*en,active,nonprofit,,Association of Building Engineering and Equipment*en;一般社団法人建築設備綜合協会*ja,,http://abee.or.jp,,abee.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Electric Cable Technology Centre*en,active,nonprofit,,Japan Electric Cable Technology Centre*en;一般社団法人電線総合技術センター*ja,,https://www.jectec.or.jp,,jectec.or.jp,,,,,,,,,,Hamamatsu,Japan,1863289
https://github.com/ror-community/ror-updates/issues/16741,,Okinawa Nanbu Medical Association*en,active,nonprofit,,Okinawa Nanbu Medical Association*en;一般社団法人南部地区医師会*ja,,https://www.nanbu.okinawa.med.or.jp,,nanbu.okinawa.med.or.jp,,,,,,,,,,Yaese,Japan,6822225
https://github.com/ror-community/ror-updates/issues/16741,,"THE Society Of Rubber Science And TECHNOLOGY, Japan*en",active,nonprofit,"Society Of Rubber Science And TECHNOLOGY, Japan*en","THE Society Of Rubber Science And TECHNOLOGY, Japan*en;一般社団法人日本ゴム協会*ja",,https://www.srij.or.jp,,srij.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,The Building-Energy Manager's Association of Japan*en,active,nonprofit,Building-Energy Manager's Association of Japan*en,The Building-Energy Manager's Association of Japan*en;一般社団法人日本ビルエネルギー総合管理技術協会*ja,,http://www.bema.or.jp,,bema.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Marketing Research Association*en,active,nonprofit,,Japan Marketing Research Association*en;一般社団法人日本マーケティング・リサーチ協会*ja,,https://www.jmra-net.or.jp,,jmra-net.or.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,"Motion Picture And Television Engineering Society Of Japan, Inc.*en",active,nonprofit,,"Motion Picture And Television Engineering Society Of Japan, Inc.*en;一般社団法人日本映画テレビ技術協会*ja",,https://mpte.jp,,mpte.jp,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,Japan Association of Environment Assessment*en,active,nonprofit,,Japan Association of Environment Assessment*en;一般社団法人日本環境アセスメント協会*ja,,https://jeas.org,,jeas.org,,,,,,,,,,Tokyo,Japan,1850147
https://github.com/ror-community/ror-updates/issues/16741,,JAPAN ENVIRONMENTAL MEASUREMENT and CHEMICAL ANALYSIS ASSOCIATION*en,active,nonprofit,,JAPAN ENVIRONMENTAL MEASUREMENT and CHEMICAL ANALYSIS ASSOCIATION*en;一般社団法人日本環境測定分析協会*ja,,https://www.jemca.or.jp,,jemca.or.jp,,,,,,,,,,Tokyo,Japan,1850147
