html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID
,https://ror.org/04ez83p88,Okinawa Hokubu Hospital*en,active,facility,,Okinawa Hokubu Hospital*en;沖縄県立北部病院*ja,,http://www.hosp.pref.okinawa.jp/hokubu/,,,,,,,,,,,,Nago,Japan,1856068,NID201200594907789
,https://ror.org/03gthnr76,Fukuoka Fisheries and Marine Technology Research Center*en,active,facility,フクオカケン スイサン カイヨウ ギジュツ センター*ja;Fukuokaken Suisan Kaiyo Gijutsu Senta*ja,Fukuoka Fisheries and Marine Technology Research Center*en;福岡県水産海洋技術センター*ja,,https://www.sea-net.pref.fukuoka.jp,,sea-net.pref.fukuoka.jp,,,,,,,,,,Fukuoka,Japan,1863967,NID201200956491149
,https://ror.org/016kdhy07,Nishinihon Hospital*en,active,healthcare,,Nishinihon Hospital*en;医療法人財団聖十字会西日本病院*ja,,https://www.nishinihon.or.jp,,nishinihon.or.jp,,,,,,,,,,Kumamoto,Japan,1858421,NID201200210803688
,https://ror.org/01rxcdb50,Laboratories of Image Information Science and Technology*en,active,facility,,Laboratories of Image Information Science and Technology*en;財団法人イメージ情報科学研究所*ja,,,,,,,,,,,,,,Osaka,Japan,1853909,NID201200220659891
,https://ror.org/01esb9c72,Sugita Genpaku Memorial Obama Municipal Hospital*en,active,healthcare,,Sugita Genpaku Memorial Obama Municipal Hospital*en;杉田玄白記念公立小浜病院*ja,,https://www.obamahp-wakasa.jp/hospital/,,,,,,,,,,,,Obama,Japan,1854849,NID201200388718768
,https://ror.org/02cpwqf16,Ogachi Central Hospital*en,active,healthcare,,Ogachi Central Hospital*en;JA秋田厚生連雄勝中央病院*ja,,https://www.ogachi-hsp.jp,,ogachi-hsp.jp,,,,,,,,,,Yuzawa,Japan,2110460,NID201200577728646
,https://ror.org/02ta2q948,"The Society of Materials Science, Japan*en",active,nonprofit,"Society of Materials Science, Japan*en;日本材料学会*ja","The Society of Materials Science, Japan*en;公益社団法人日本材料学会*ja",,https://www.jsms.jp,,jsms.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200387427900
,https://ror.org/0457rd124,National Sanatorium Nagashima-Aiseien*en,active,healthcare,Kokuritsu Ryoyojo Nagashima Aiseien*ja;コクリツ リョウヨウジョ ナガシマ アイセイエン*ja,National Sanatorium Nagashima-Aiseien*en;国立療養所長島愛生園*ja,,https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/hansen/aiseien/,,,,,,,,,,,,Setouchi,Japan,11612566,NID201200877765651
,https://ror.org/00n4rzk96,Kurashiki Sweet Hospital*en,active,healthcare,,Kurashiki Sweet Hospital*en;医療法人和香会倉敷スイートホスピタル*ja,,https://sweet-town.jp/station/index.html,,,,,,,,,,,,Kurashiki,Japan,1858311,NID201200820815127
,https://ror.org/04kz5f756,Tohoku Institute for Management of Blood Pressure*en,active,nonprofit,東北血圧管理協会*ja,Tohoku Institute for Management of Blood Pressure*en;一般社団法人東北血圧管理協会*ja,,http://www.t-mbp.com,,t-mbp.com,,,,,,,,,,Hanamaki,Japan,2112823,NID201200931392872
,https://ror.org/04wpjpv62,Tajimi Iwase Eye Clinic*en,active,nonprofit,,Tajimi Iwase Eye Clinic*en;たじみ岩瀬眼科*ja,,http://www.iwase-eye.jp,,iwase-eye.jp,,,,,,,,,,Tajimi,Japan,1851193,NID201200404398985
,https://ror.org/01dfakn83,Gunma Prefectural Livestock Experiment Station*en,active,facility,グンマケン チクサン シケンジョウ*ja;Gunmaken Chikusan Shikenjo*ja,Gunma Prefectural Livestock Experiment Station*en;群馬県畜産試験場*ja,,https://www.pref.gunma.jp/soshiki/146/,,,,,,,,,,,,Maebashi,Japan,1857843,NID201200733831397
,https://ror.org/00vepg991,Ceramic Research Center of Nagasaki*en,active,facility,ナガサキケン ヨウギョウ ギジュツ センター*ja;Nagasakiken Yogyo Gijutsu Senta*ja,Ceramic Research Center of Nagasaki*en;長崎県窯業技術センター*ja,,https://www.pref.nagasaki.jp/yogyo/,,,,,,,,,,,,Nagasaki,Japan,1856177,NID201200089232789
,https://ror.org/05xs1pz44,Uekusa Gakuen Junior College*en,active,education,Uekusa Gakuen Tanki Daigaku*ja;ウエクサ ガクエン タンキ ダイガク*ja,Uekusa Gakuen Junior College*en;植草学園短期大学*ja,,https://www.uekusa.ac.jp,,,,,,,,,,,,Chiba,Japan,2113015,NID201200341025511
,https://ror.org/02ekfha90,Chukyo Eye Clinic*en,active,healthcare,,Chukyo Eye Clinic*en;医療法人いさな会中京眼科*ja,,https://chukyo-eye.or.jp,,chukyo-eye.or.jp,,,,,,,,,,Nagoya,Japan,1856057,NID201200286426233
,https://ror.org/00t134269,Aichi Medical Association*en,active,nonprofit,愛知県医師会*ja,Aichi Medical Association*en;公益社団法人愛知県医師会*ja,,https://www.aichi.med.or.jp,,aichi.med.or.jp,,,,,,,,,,Nagoya,Japan,1856057,NID201200632881637
,https://ror.org/00813j607,Miyazaki Prefecture Industrial Technology Center*en,active,facility,Miyazakiken Kogyo Gijutsu Senta*ja;ミヤザキケン コウギョウ ギジュツ センター*ja,Miyazaki Prefecture Industrial Technology Center*en;宮崎県工業技術センター*ja,,https://www.iri.pref.miyazaki.jp,,iri.pref.miyazaki.jp,,,,,,,,,,Miyazaki,Japan,1856717,NID201200523832014
,https://ror.org/05whv5732,Tohoku Seikatsu Bunka Junior College*en,active,education,,Tohoku Seikatsu Bunka Junior College*en;東北生活文化大学短期大学部*ja,,https://www.mishima.ac.jp/tsb/,,,,,,,,,,,,Sendai,Japan,2111149,NID201200420350048
,https://ror.org/03fdbez45,Kyoto Industrial Association*en,active,nonprofit,京都工業会*ja,Kyoto Industrial Association*en;公益社団法人京都工業会*ja,,https://www.kyokogyo.or.jp,,kyokogyo.or.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200467598795
,https://ror.org/03wvqgn13,Hiroshima Prefectural Government*en,active,government,,Hiroshima Prefectural Government*en;広島県庁*ja,,https://www.pref.hiroshima.lg.jp,,pref.hiroshima.lg.jp,,,,,,,,,,Hiroshima,Japan,1862415,NID201200662619246
,https://ror.org/04bghay88,Shiga Prefectural Fishery Experiment Station*en,active,facility,Shigaken Suisan Shikenjo*ja;シガケン スイサン シケンジョウ*ja,Shiga Prefectural Fishery Experiment Station*en;滋賀県水産試験場*ja,,https://www.pref.shiga.lg.jp/suisan-s/,,,,,,,,,,,,Maibara,Japan,1857769,NID201200873281593
,https://ror.org/038btwr93,Fukuoka Prefectural Police*en,active,government,,Fukuoka Prefectural Police*en;福岡県警察*ja,,https://www.police.pref.fukuoka.jp,,police.pref.fukuoka.jp,,,,,,,,,,Fukuoka,Japan,1863967,NID201200033412801
,https://ror.org/03nk1jp69,Miyazaki Prefectural Government*en,active,government,,Miyazaki Prefectural Government*en;宮崎県庁*ja,,https://www.pref.miyazaki.lg.jp,,pref.miyazaki.lg.jp,,,,,,,,,,Miyazaki,Japan,1856717,NID201200828952970
,https://ror.org/03tr61b37,Okinawa Christian Junior College*en,active,education,Okinawa Kirisutokyo Tanki Daigaku*ja;オキナワ キリストキョウ タンキ ダイガク*ja,Okinawa Christian Junior College*en;沖縄キリスト教短期大学*ja,,https://www.ocjc.ac.jp,,,,,,,,,,,,Okinawa,Japan,1894616,NID201200580707221
,https://ror.org/01v4vm136,Japan Environmental Technology Association*en,active,nonprofit,日本環境技術協会*ja,Japan Environmental Technology Association*en;公益社団法人日本環境技術協会*ja,,https://www.jeta.or.jp,,jeta.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200993897410
,https://ror.org/0213h2a91,Ohda Municipal Hospital*en,active,healthcare,,Ohda Municipal Hospital*en;大田市立病院*ja,,https://www.ohda-hp.ohda.shimane.jp,,ohda-hp.ohda.shimane.jp,,,,,,,,,,Oda-shi,Japan,1854750,NID201200310393245
,https://ror.org/048997274,Chikugo City Hospital*en,active,healthcare,筑後市立病院*ja,Chikugo City Hospital*en;地方独立行政法人筑後市立病院*ja,,https://www.chikugocity-hp.jp,,chikugocity-hp.jp,,,,,,,,,,Chikugo,Japan,11611638,NID201200691228334
,https://ror.org/00kktwv09,Inuyama Hospital*en,active,healthcare,桜桂会犬山病院*ja,Inuyama Hospital*en;医療法人桜桂会犬山病院*ja,,https://www.okeikai.or.jp,,okeikai.or.jp,,,,,,,,,,Inuyama,Japan,1861528,NID201200629820030
,https://ror.org/04t3v6492,Kyoto Kujo Hospital*en,active,healthcare,,Kyoto Kujo Hospital*en;医療法人同仁会京都九条病院*ja,,https://www.dojinkai.com/kujohp/,,,,,,,,,,,,Kyoto,Japan,1857910,NID201200584014709
,https://ror.org/02efcyw28,Inokashira Hospital*en,active,healthcare,井之頭病院*ja,Inokashira Hospital*en;公益財団法人井之頭病院*ja,,https://www.inokashira-hp.or.jp,,inokashira-hp.or.jp,,,,,,,,,,Mitaka,Japan,11790343,NID201200450076372
,https://ror.org/02st0pe74,The Sasakawa Peace Foundation*en,active,nonprofit,Sasakawa Peace Foundation*en;笹川平和財団*ja,The Sasakawa Peace Foundation*en;公益財団法人笹川平和財団*ja,,https://www.spf.org,,spf.org,,,,,,,,,,Tokyo,Japan,1850147,NID201200672185166
,https://ror.org/04e76k847,Kobe Institute of Urban Research*en,active,facility,神戸都市問題研究所*ja,Kobe Institute of Urban Research*en;公益財団法人神戸都市問題研究所*ja,,https://www.city.kobe.lg.jp/a95287/shise/kekaku/kikakuchosekyoku/toshimonken.html,,,,,,,,,,,,Kobe,Japan,1859171,NID201200764720534
,https://ror.org/04y2jhf44,Nissho*en,active,nonprofit,日本消防協会*ja,Nissho*en;公益財団法人日本消防協会*ja,,https://www.nissho.or.jp,,nissho.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200788998986
,https://ror.org/054y9ww65,Nishinomiya Watanabe Cardiovascular Center*en,active,healthcare,西宮渡辺心臓・血管センター*ja,Nishinomiya Watanabe Cardiovascular Center*en;社会医療法人渡邊高記念会西宮渡辺心臓・血管センター*ja,,https://www.n-watanabe-hosp.jp/hab/,,,,,,,,,,,,Nishinomiya,Japan,1855207,NID201200140828340
,https://ror.org/04xqm0b91,Professional College of Arts and Tourism*en,active,education,ゲイジュツ ブンカ カンコウ センモンショク ダイガク*ja;Geijutsu Bunka Kanko Senmonshoku Daigaku*ja,Professional College of Arts and Tourism*en;芸術文化観光専門職大学*ja,,https://www.at-hyogo.jp,,at-hyogo.jp,,,,,,,,,,Toyooka,Japan,1849831,NID201200689916784
,https://ror.org/05gw0md72,Saga Prefectural Ariake Fisheries Research and Development Center*en,active,facility,Sagaken Ariake Suisan Shinko Senta*ja;サガケン アリアケ スイサン シンコウ センター*ja,Saga Prefectural Ariake Fisheries Research and Development Center*en;佐賀県有明水産振興センター*ja,,https://www.pref.saga.lg.jp/list02480.html,,,,,,,,,,,,Saga,Japan,1853303,NID201200686264349
,https://ror.org/01vwq9032,Tanaka Growth Clinic*en,active,healthcare,,Tanaka Growth Clinic*en;たなか成長クリニック*ja,,http://tanaka-growth-clinic.com,,tanaka-growth-clinic.com,,,,,,,,,,Tokyo,Japan,1850147,NID201200831656076
,https://ror.org/053yx7592,J A Kyosai Research Institute*en,active,facility,JA共済総合研究所*ja,J A Kyosai Research Institute*en;一般社団法人JA共済総合研究所*ja,,https://www.jkri.or.jp,,jkri.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200573221101
,https://ror.org/05japqc65,International Research Institute for Nuclear Decommissioning*en,active,facility,,International Research Institute for Nuclear Decommissioning*en;技術研究組合国際廃炉研究開発機構*ja,IRD*en,https://irid.or.jp,,irid.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200168936823
,https://ror.org/00t09ra09,Toyama Prefectural Police*en,active,government,,Toyama Prefectural Police*en;富山県警察*ja,,https://police.pref.toyama.jp,,police.pref.toyama.jp,,,,,,,,,,Toyama,Japan,1849876,NID201200534348243
,https://ror.org/05fkc6595,Ogaki Tokushukai Hospital*en,active,nonprofit,,Ogaki Tokushukai Hospital*en;医療法人徳洲会大垣徳洲会病院*ja,,https://www.ogaki.tokushukai.or.jp,,ogaki.tokushukai.or.jp,,,,,,,,,,Ogaki,Japan,1854703,NID201200063826173
,https://ror.org/002wgkd29,Association for Health Economics Research and Social Insurance and Welfare*en,active,nonprofit,医療経済研究・社会保険福祉協会*ja,Association for Health Economics Research and Social Insurance and Welfare*en;一般財団法人医療経済研究・社会保険福祉協会*ja,,https://www.shafuku.jp,,shafuku.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200917617304
,https://ror.org/05exn8n22,Association for Disaster Prevention Research*en,active,nonprofit,防災研究協会*ja,Association for Disaster Prevention Research*en;一般財団法人防災研究協会*ja,,https://www.bosaikyo.jp,,bosaikyo.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200806384818
,https://ror.org/01r281910,Tokyo Nursing Association*en,active,nonprofit,東京都看護協会*ja,Tokyo Nursing Association*en;公益社団法人東京都看護協会*ja,,https://www.tna.or.jp,,tna.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200096006056
,https://ror.org/05epddd96,"House of Councillors, the National Diet of Japan*en",active,government,House of Councillors of the National Diet of Japan*en;サンギイン*ja;Sangiin*ja,"House of Councillors, the National Diet of Japan*en;参議院*ja",,https://www.sangiin.go.jp,,sangiin.go.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200021430178
,https://ror.org/05pbevm62,Aichi Prefectural Forestry Research Institute*en,active,facility,,Aichi Prefectural Forestry Research Institute*en;愛知県森林・林業技術センター*ja,,https://www.pref.aichi.jp/soshiki/shinrin-ringyo-c/,,,,,,,,,,,,Shinshiro,Japan,1852046,NID201200001014691
,https://ror.org/05wkg1r24,Yamaguchi Prefectural Fisheries Research Center*en,active,facility,Yamaguchiken Suisan Kenkyu Senta*ja;ヤマグチケン スイサン ケンキュウ センター*ja,Yamaguchi Prefectural Fisheries Research Center*en;山口県水産研究センター*ja,,https://www.pref.yamaguchi.lg.jp/soshiki/125/21871.html,,,,,,,,,,,,Nagato; Yamaguchi,Japan,1899102;1848689,NID201200076792753
,https://ror.org/0244vtq08,Shizuoka Prefectural Research Institute of Fishery*en,active,facility,,Shizuoka Prefectural Research Institute of Fishery*en;静岡県水産・海洋技術研究所*ja,,https://fish-exp.pref.shizuoka.jp,,fish-exp.pref.shizuoka.jp,,,,,,,,,,Yaizu,Japan,1848774,NID201200689298473
,https://ror.org/00gmq0p08,Nara Prefecture Agricultural Research and Development Center*en,active,facility,Naraken Nogyo Kenkyu Kaihatsu Senta*ja;ナラケン ノウギョウ ケンキュウ カイハツ センター*ja,Nara Prefecture Agricultural Research and Development Center*en;奈良県農業研究開発センター*ja,,https://www.pref.nara.jp/1761.htm,,,,,,,,,,,,Sakurai,Japan,1853066,NID201200699630047
,https://ror.org/03edrct07,Hyogo Prefectural Tamba Medical Center*en,active,facility,,Hyogo Prefectural Tamba Medical Center*en;兵庫県立丹波医療センター*ja,,https://tmc.hyogo.jp,,tmc.hyogo.jp,,,,,,,,,,Tanba,Japan,11612482,NID201200323898159
,https://ror.org/04xdag444,Osaka University of Arts Junior College*en,active,education,Osaka Geijutsu Daigaku Tanki Daigakubu*ja;オオサカ ゲイジュツ ダイガク タンキ ダイガクブ*ja,Osaka University of Arts Junior College*en;大阪芸術大学短期大学部*ja,,https://osaka-geitan.jp,,osaka-geitan.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200554287270
,https://ror.org/042q4kf72,Brewing Society of Japan*en,active,nonprofit,日本醸造協会*ja,Brewing Society of Japan*en;公益財団法人日本醸造協会*ja,,https://www.jozo.or.jp,,jozo.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200128697115
,https://ror.org/01pq2gy67,Kumagaya General Hospital*en,active,healthcare,熊谷総合病院*ja,Kumagaya General Hospital*en;社会医療法人熊谷総合病院*ja,,https://www.kumasou.or.jp,,kumasou.or.jp,,,,,,,,,,Kumagaya,Japan,1858428,NID201200958050625
,https://ror.org/04a1sdj76,Shizuoka Prefectural Research Institute of Animal Industry*en,active,facility,シズオカケン チクサン ギジュツ ケンキュウジョ*ja;Shizuokaken Chikusan Gijutsu Kenkyujo*ja,Shizuoka Prefectural Research Institute of Animal Industry*en;静岡県畜産技術研究所*ja,,https://www.pref.shizuoka.jp/sangyoshigoto/norinjimusho/1046796/1044314.html,,,,,,,,,,,,Fujinomiya,Japan,1864105,NID201200644982137
,https://ror.org/01z2bgb86,Reproduction Clinic Osaka*en,active,healthcare,,Reproduction Clinic Osaka*en;リプロダクションクリニック大阪*ja,,http://www.reposaka.jp,,reposaka.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200596317618
,https://ror.org/027t3y253,Fukuoka Mirai Hospital*en,active,healthcare,福岡みらい病院*ja,Fukuoka Mirai Hospital*en;医療法人相生会福岡みらい病院*ja,,https://www.fukuoka-mirai.jp,,fukuoka-mirai.jp,,,,,,,,,,Fukuoka,Japan,1863967,NID201200259629081
,https://ror.org/03ddrbp36,Japan Travel Bureau Foundation*en,active,nonprofit,日本交通公社*ja,Japan Travel Bureau Foundation*en;公益財団法人日本交通公社*ja,,https://www.jtb.or.jp,,jtb.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200039218441
,https://ror.org/04rjn2z79,Sanjo City University*en,active,education,,Sanjo City University*en;三条市立大学*ja,,https://www.sanjo-u.ac.jp,,sanjo-u.ac.jp,,,,,,,,,,Nagaoka,Japan,1856199,NID201200566129065
,https://ror.org/05d1de378,Civil Engineering Center Tokyo Metropolitan Government*en,active,facility,Tokyo Metropolitan Government Civil Engineering Center*en,Civil Engineering Center Tokyo Metropolitan Government*en;東京都土木技術支援・人材育成センター*ja,,https://www.kensetsu.metro.tokyo.lg.jp/jimusho/tech,,,,,,,,,,,,Tokyo,Japan,1850147,NID201200868663669
,https://ror.org/00941jr33,The Japan Electric Association*en,active,nonprofit,Japan Electric Association*en;日本電気協会*ja,The Japan Electric Association*en;一般社団法人日本電気協会*ja,,https://www.denki.or.jp,,denki.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200727308287
,https://ror.org/04f8q4539,Toyama College of Welfare Science*en,active,education,,Toyama College of Welfare Science*en;富山福祉短期大学*ja,,https://www.t-fukushi.urayama.ac.jp,,t-fukushi.urayama.ac.jp,,,,,,,,,,Imizu,Japan,6822125,NID201200879328186
,https://ror.org/03vzxt803,Japan Marine Science Foundation*en,active,nonprofit,日本海洋科学振興財団*ja,Japan Marine Science Foundation*en;公益財団法人日本海洋科学振興財団*ja,,http://jmsfmml.or.jp,,jmsfmml.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200798848992
,https://ror.org/00ytawf04,Akita Prefectural Government*en,active,government,,Akita Prefectural Government*en;秋田県庁*ja,,https://www.pref.akita.lg.jp,,pref.akita.lg.jp,,,,,,,,,,Akita,Japan,2113126,NID201200837859718
,https://ror.org/00qq6h941,St. Andrew's University of Education*en,active,education,Momoyama Gakuin Kyoiku Daigaku*ja;モモヤマ ガクイン キョウイク ダイガク*ja,St. Andrew's University of Education*en;桃山学院教育大学*ja,,https://www.andrew-edu.ac.jp,,andrew-edu.ac.jp,,,,,,,,,,Sakai,Japan,1853195,NID201200511335053
,https://ror.org/05hf5kp66,Fukuoka Renal Clinic*en,active,healthcare,福岡腎臓内科クリニック*ja,Fukuoka Renal Clinic*en;医療法人医心会福岡腎臓内科クリニック*ja,,https://www.fukuoka-renal-clinic.jp,,fukuoka-renal-clinic.jp,,,,,,,,,,Fukuoka,Japan,1863967,NID201200190170907
,https://ror.org/00k0q6e68,Institute for Building Environment and Energy Conservation*en,active,facility,建築環境・省エネルギー機構*ja,Institute for Building Environment and Energy Conservation*en;一般財団法人建築環境・省エネルギー機構*ja,,https://www.ibecs.or.jp,,ibecs.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200563926483
,https://ror.org/0493g0246,Osaka Health Medical Foundation*en,active,nonprofit,大阪府保健医療財団*ja,Osaka Health Medical Foundation*en;公益財団法人大阪府保健医療財団*ja,,http://www.osaka-mf.jp,,osaka-mf.jp,,,,,,,,,,Osaka,Japan,1853909,NID201200269320002
,https://ror.org/05rk57t35,Sendai Akamon College*en,active,education,,Sendai Akamon College*en;仙台赤門短期大学*ja,,https://sendai-akamon.ac.jp,,sendai-akamon.ac.jp,,,,,,,,,,Sendai,Japan,2111149,NID201200298956694
,https://ror.org/02zpmxf06,Medical Information System Development Center*en,active,nonprofit,医療情報システム開発センター*ja,Medical Information System Development Center*en;一般財団法人医療情報システム開発センター*ja,,https://www.medis.or.jp,,medis.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200962189476
,https://ror.org/00xcej302,The Japan Iron and Steel Federation*en,active,nonprofit,日本鉄鋼連盟*ja;Japan Iron and Steel Federation*en,The Japan Iron and Steel Federation*en;一般社団法人日本鉄鋼連盟*ja,,https://www.jisf.or.jp,,jisf.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200843645910
,https://ror.org/05ad39p10,Ishikawa Prefectural Institute of Public Health and Environmental Science*en,active,facility,イシカワケン ホケン カンキョウ センター*ja;Ishikawaken Hoken Kankyo Senta*ja,Ishikawa Prefectural Institute of Public Health and Environmental Science*en;石川県保健環境センター*ja,,https://www.pref.ishikawa.lg.jp/hokan/,,,,,,,,,,,,Kanazawa,Japan,1860243,NID201200537084344
,https://ror.org/00pv5gd36,Kameoka Municipal Hospital*en,active,healthcare,,Kameoka Municipal Hospital*en;亀岡市立病院*ja,,https://www.city.kameoka.kyoto.jp/site/hospital/,,,,,,,,,,,,Kyoto,Japan,1857910,NID201200738634832
,https://ror.org/050wdfq62,THE Nippon Agricultural Research Institute*en,active,facility,日本農業研究所*ja;Nippon Agricultural Research Institute*en,THE Nippon Agricultural Research Institute*en;公益財団法人日本農業研究所*ja,,http://www.nohken.or.jp,,nohken.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200900139316
,https://ror.org/00xn6v638,KANO General Hospital*en,active,healthcare,協和会加納総合病院*ja,KANO General Hospital*en;社会医療法人協和会加納総合病院*ja,,https://www.heartfull.or.jp/kano/,,,,,,,,,,,,Osaka,Japan,1853909,NID201200159274086
,https://ror.org/02k107z27,Yonemori Hospital*en,active,healthcare,緑泉会米盛病院*ja,Yonemori Hospital*en;社会医療法人緑泉会米盛病院*ja,,https://www.yonemorihp.jp,,yonemorihp.jp,,,,,,,,,,Kagoshima,Japan,1860827,NID201200153965818
,https://ror.org/02f3v2286,Saga Prefectural Government*en,active,government,,Saga Prefectural Government*en;佐賀県庁*ja,,https://www.pref.saga.lg.jp,,pref.saga.lg.jp,,,,,,,,,,Saga,Japan,1853303,NID201200505569987
,https://ror.org/03jy2g328,Toyama Prefectural Government*en,active,government,,Toyama Prefectural Government*en;富山県庁*ja,,https://www.pref.toyama.jp,,pref.toyama.jp,,,,,,,,,,Toyama,Japan,1849876,NID201200729326470
,https://ror.org/01p29af69,Yokohama Women's Junior College*en,active,education,ヨコハマ ジョシ タンキ ダイガク*ja;Yokohama Joshi Tanki Daigaku*ja,Yokohama Women's Junior College*en;横浜女子短期大学*ja,,https://www.yokotan.ac.jp,,yokotan.ac.jp,,,,,,,,,,Yokohama,Japan,1848354,NID201200811769732
,https://ror.org/0175rgg14,Sakura General Hospital*en,active,healthcare,医仁会さくら総合病院*ja,Sakura General Hospital*en;医療法人医仁会さくら総合病院*ja,,https://www.ijinkai.or.jp,,ijinkai.or.jp,,,,,,,,,,Oguchi,Japan,13132739,NID201200017220912
,https://ror.org/026k08163,Eisei Hospital*en,active,healthcare,永生病院*ja,Eisei Hospital*en;医療法人社団永生会永生病院*ja,,https://www.eisei.or.jp/eisei-hospital/,,,,,,,,,,,,Hachiōji,Japan,1863440,NID201200032320189
,https://ror.org/00fn9q691,Niigata Prefectural Institute Of Brewing*en,active,facility,Niigataken Jozo Shikenjo*ja;ニイガタケン ジョウゾウ シケンジョウ*ja,Niigata Prefectural Institute Of Brewing*en;新潟県醸造試験場*ja,,https://www.pref.niigata.lg.jp/sec/jozo/annai.html,,,,,,,,,,,,Niigata,Japan,1855431,NID201200921212760
,https://ror.org/05v4axe68,Ishikawa Prefecture Fisheries Research Center*en,active,facility,Ishikawaken Suisan Sogo Senta*ja;イシカワケン スイサン ソウゴウ センター*ja,Ishikawa Prefecture Fisheries Research Center*en;石川県水産総合センター*ja,,https://www.pref.ishikawa.lg.jp/suisan/center/index.html,,,,,,,,,,,,Kanazawa,Japan,1860243,NID201200896825952
,https://ror.org/03m8f5n28,Shonan Keiiku Hospital*en,active,healthcare,湘南慶育病院*ja,Shonan Keiiku Hospital*en;医療法人社団健育会湘南慶育病院*ja,,https://keiiku.gr.jp,,keiiku.gr.jp,,,,,,,,,,Fujisawa,Japan,1864092,NID201200217896957
,https://ror.org/05hd91813,Urban Design Center*en,active,facility,都市づくりパブリックデザインセンター*ja,Urban Design Center*en;公益財団法人都市づくりパブリックデザインセンター*ja,,https://www.udc.or.jp,,udc.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200959558360
,https://ror.org/03memf294,Gunma Prefectural Forestry Experiment Station*en,active,facility,グンマケン リンギョウ シケンジョウ*ja;Gunmaken Ringyo Shikenjo*ja,Gunma Prefectural Forestry Experiment Station*en;群馬県林業試験場*ja,,https://www.pref.gunma.jp/soshiki/103/,,,,,,,,,,,,Maebashi,Japan,1857843,NID201200922668834
,https://ror.org/0058xdx33,Japan Welding Society*en,active,nonprofit,溶接学会*ja,Japan Welding Society*en;一般社団法人溶接学会*ja,,https://jweld.jp,,jweld.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200215523345
,https://ror.org/0370bwp13,The New Industry Research Organization*en,active,nonprofit,新産業創造研究機構*ja;New Industry Research Organization*en,The New Industry Research Organization*en;公益財団法人新産業創造研究機構*ja,,https://www.niro.or.jp,,niro.or.jp,,,,,,,,,,Kobe,Japan,1859171,NID201200477398581
,https://ror.org/01exadq33,Okayama Southern Institute of Health*en,active,facility,,Okayama Southern Institute of Health*en;岡山県南部健康づくりセンター*ja,,https://www.okakenko.jp/center/,,,,,,,,,,,,Okayama,Japan,1854383,NID201200309859879
,https://ror.org/0476qjd65,Hakusan Nature Conservation Center*en,active,facility,イシカワケン ハクサン シゼン ホゴ センター*ja;Ishikawaken Hakusan Shizen Hogo Senta*ja,Hakusan Nature Conservation Center*en;石川県白山自然保護センター*ja,,https://www.pref.ishikawa.lg.jp/hakusan/,,,,,,,,,,,,Hakusan,Japan,7467881,NID201200218278154
,https://ror.org/05tre4438,Nagano Prefectural Government*en,active,government,,Nagano Prefectural Government*en;長野県庁*ja,,https://www.pref.nagano.lg.jp,,pref.nagano.lg.jp,,,,,,,,,,Nagano,Japan,1856215,NID201200088983231
,https://ror.org/00fg4wc36,Shimane Prefectural Government*en,active,government,,Shimane Prefectural Government*en;島根県庁*ja,,https://www.pref.shimane.lg.jp,,pref.shimane.lg.jp,,,,,,,,,,Matsue,Japan,1857550,NID201200625592436
,https://ror.org/02kx5fx64,Tochigi Prefectural Forestry Research Center*en,active,facility,トチギケン リンギョウ センター*ja;Tochigiken Ringyo Senta*ja,Tochigi Prefectural Forestry Research Center*en;栃木県林業センター*ja,,https://www.pref.tochigi.lg.jp/d57/050511rindai.html,,,,,,,,,,,,Utsunomiya,Japan,1849053,NID201200581754987
