html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID
,https://ror.org/04p8gvn52,"Technol. Seven Co., Ltd. (Japan)",active,company,Technol. Seven,"Technol. Seven Co., Ltd.;Technol. Seven Co., Ltd. (Japan);株式会社テクノ・セブン*ja",,http://www.techno7.co.jp,,techno7.co.jp,,,,,,,,,,Setagaya City,Japan,11790342,NID201200628837879
,https://ror.org/012a1z186,"Technosuruga Laboratory Co., Ltd. (Japan)",active,company,Technosuruga Laboratory,"Technosuruga Laboratory Co., Ltd.;Technosuruga Laboratory Co., Ltd. (Japan);株式会社テクノスルガ・ラボ*ja",,https://www.techno-labo.com,,techno-labo.com,,,,,,,,,,Shimizu,Japan,1852401,NID201200124909588
,https://ror.org/02m04g185,Technova Inc. (Japan),active,company,Technova,Technova Inc.;Technova Inc. (Japan);株式会社テクノバ*ja,,https://technova.co.jp,,technova.co.jp,,,,,,,,,,Sumida,Japan,1851451,NID201200585517573
,https://ror.org/00180fj85,Technoface Corporation (Japan),active,company,Technoface,Technoface Corporation;Technoface Corporation (Japan);株式会社テクノフェイス*ja,,https://www.technoface.co.jp,,technoface.co.jp,,,,,,,,,,Chūō Ku,Japan,7429523,NID201200397069453
,https://ror.org/05s3csk95,Technomics Inc. (Japan),active,company,Technomics,Technomics Inc.;Technomics Inc. (Japan);株式会社テクノミック*ja,,http://www.technomics.co.jp,,technomics.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200420371827
,https://ror.org/02ggykc77,Techno-Tsukihoshi Corporation (Japan),active,company,Techno-Tsukihoshi,Techno-Tsukihoshi Corporation;Techno-Tsukihoshi Corporation (Japan);株式会社テクノ月星*ja,,https://www.techno-tsukihoshi.co.jp,,techno-tsukihoshi.co.jp,,,,,,,,,,Ukiha Shi,Japan,7407420,NID201200414494129
,https://ror.org/03kwryr72,"Tesac Wirerope Co., Ltd. (Japan)",active,company,Tesac Wirerope,"Tesac Wirerope Co., Ltd.;Tesac Wirerope Co., Ltd. (Japan);株式会社テザックワイヤロープ*ja",,http://www.tesac-wirerope.co.jp,,tesac-wirerope.co.jp,,,,,,,,,,Kaizuka,Japan,1860765,NID201200766702390
,https://ror.org/00msm3b49,Descente Ltd. (Japan),active,company,Descente,Descente Ltd.;Descente Ltd. (Japan);株式会社デサント*ja,,https://www.descente.co.jp,,descente.co.jp,,,,,,,,,,Naniwa Ku,Japan,7391694,NID201200617473626
,https://ror.org/001mkgv54,Digital Stream Corporation (Japan),active,company,Digital Stream,Digital Stream Corporation;Digital Stream Corporation (Japan);株式会社デジタルストリーム*ja,,https://digitalstream-w.co.jp,,digitalstream-w.co.jp,,,,,,,,,,Minami-ku,Japan,1853294,NID201200835228592
,https://ror.org/034jxed76,"Tesco Co., Ltd. (Japan)",active,company,,"Tesco Co., Ltd.;Tesco Co., Ltd. (Japan);株式会社テスコ*ja",,https://www.tesco-inc.jp,,tesco-inc.jp,,,,,,,,,,Minato,Japan,13353696,NID201200981286408
,https://ror.org/05sk76643,"Tetra Co., Ltd. (Japan)",active,company,,"Tetra Co., Ltd.;Tetra Co., Ltd. (Japan);株式会社テトラ*ja",,https://tetra.jp,,tetra.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200186785364
,https://ror.org/02bkv2b25,Tepco SYSTEMS Corporation (Japan),active,company,Tepco SYSTEMS,Tepco SYSTEMS Corporation;Tepco SYSTEMS Corporation (Japan);株式会社テプコシステムズ*ja,,,,,,,,,,,,,,Kōtō City,Japan,11209896,NID201200944316546
,https://ror.org/055q3z340,"Telnite Co., Ltd. (Japan)",active,company,Telnite,"Telnite Co., Ltd.;Telnite Co., Ltd. (Japan);株式会社テルナイト*ja",,https://www.telnite.co.jp,,telnite.co.jp,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200661963247
,https://ror.org/05kzbe759,Denroku (Japan),active,company,,Denroku;Denroku (Japan);株式会社でん六*ja,,https://www.denroku.co.jp,,denroku.co.jp,,,,,,,,,,Yamagata,Japan,2110556,NID201200502793444
,https://ror.org/01b973t56,Tohpe Corporation (Japan),active,company,,Tohpe Corporation;Tohpe Corporation (Japan);株式会社トウペ*ja,,https://www.tohpe.co.jp,,tohpe.co.jp,,,,,,,,,,Nishi-ku,Japan,11497694,NID201200763182681
,https://ror.org/0249yjw60,Toabo Corporation (Japan),active,company,,Toabo Corporation;Toabo Corporation (Japan);株式会社トーア紡コーポレーション*ja,,https://www.toabo.co.jp,,toabo.co.jp,,,,,,,,,,Chūō Ku,Japan,7391689,NID201200324378377
,https://ror.org/01j90kz95,Toenec Corporation (Japan),active,company,Toenec,Toenec Corporation;Toenec Corporation (Japan);株式会社トーエネック*ja,,https://www.toenec.co.jp,,toenec.co.jp,,,,,,,,,,Naka,Japan,1855917,NID201200048319184
,https://ror.org/056kg3g58,Tokin Corporation (Japan),active,company,,Tokin Corporation;Tokin Corporation (Japan);株式会社トーキン*ja,,https://www.tokin.com,,tokin.com,,,,,,,,,,Higashisumiyoshi-ku,Japan,1862731,NID201200532590813
,https://ror.org/0584j0n34,"Docon Co., Ltd. (Japan)",active,company,,"Docon Co., Ltd.;Docon Co., Ltd. (Japan);株式会社ドーコン*ja",,,,,,,,,,,,,,Atsubetsu Ku,Japan,7429521,NID201200596540234
,https://ror.org/01jg7g981,"Totalmedia Development Institute Co., Ltd. (Japan)",active,company,Totalmedia Development Institute,"Totalmedia Development Institute Co., Ltd.;Totalmedia Development Institute Co., Ltd. (Japan);株式会社トータルメディア開発研究所*ja",,https://www.tdi.co.jp,,tdi.co.jp,,,,,,,,,,Taitō City,Japan,11790369,NID201200181725655
,https://ror.org/00hzxfq12,"Topura Co., Ltd. (Japan)",active,company,Topura,"Topura Co., Ltd.;Topura Co., Ltd. (Japan);株式会社トープラ*ja",,https://www.topura.co.jp,,topura.co.jp,,,,,,,,,,Odawara,Japan,1854747,NID201200240531230
,https://ror.org/03hyjk182,Tomey Corporation (Japan),active,company,,Tomey Corporation;Tomey Corporation (Japan);株式会社トーメーコーポレーション*ja,,https://www.tomey.com,,tomey.com,,,,,,,,,,Nishi,Japan,1855255,NID201200951913244
,https://ror.org/00qpayx68,"Tomoku Co., Ltd. (Japan)",active,company,Tomoku,"Tomoku Co., Ltd.;Tomoku Co., Ltd. (Japan);株式会社トーモク*ja",,https://www.tomoku.co.jp,,tomoku.co.jp,,,,,,,,,,Higashi Ku,Japan,7468170,NID201200588459650
,https://ror.org/0597dp879,Tokimec Inc. (Japan),active,company,Tokimec,Tokimec Inc.;Tokimec Inc. (Japan);株式会社トキメック*ja,,https://www.tokyokeiki.jp,,tokyokeiki.jp,,,,,,,,,,Nasushiobara,Japan,6822174,NID201200077771571
,https://ror.org/00kq13m03,"Dr.Ci:Labo Co., Ltd. (Japan)",active,company,"Dr.Ci:Labo Co., Ltd.","Dr.Ci:Labo Co., Ltd.;Dr.Ci:Labo Co., Ltd. (Japan);株式会社ドクターシーラボ*ja",,https://www.ci-labo.com,,ci-labo.com,,,,,,,,,,Shibuya City,Japan,11808021,NID201200955938043
,https://ror.org/02kfaqn82,Tokuhon Corporation (Japan),active,company,Tokuhon,Tokuhon Corporation;Tokuhon Corporation (Japan);株式会社トクホン*ja,,https://www.tokuhon.co.jp,,tokuhon.co.jp,,,,,,,,,,Toshima,Japan,7475135,NID201200251260893
,https://ror.org/04hhgdm35,"Topacs, Inc. (Japan)",active,company,Topacs,"Topacs, Inc.;Topacs, Inc. (Japan);株式会社トパックス*ja",,https://www.topack.co.jp,,topack.co.jp,,,,,,,,,,Higashiosaka,Japan,1862752,NID201200794989703
,https://ror.org/01qktm695,Topcon Corporation (Japan),active,company,Topcon,Topcon Corporation;Topcon Corporation (Japan);株式会社トプコン*ja,,https://global.topcon.com,,global.topcon.com,,,,,,,,,,Itabashi,Japan,1861322,NID201200898516300
,https://ror.org/02afjs274,"Trafficsim Co., Ltd. (Japan)",active,company,Trafficsim,"Trafficsim Co., Ltd.;Trafficsim Co., Ltd. (Japan);株式会社トラフィック・シム*ja",,https://www.trafficsim.com,,trafficsim.com,,,,,,,,,,Nakamura,Japan,1855879,NID201200345508645
,https://ror.org/058aw1839,Transparent Inc. (Japan),active,company,Transparent,Transparent Inc.;Transparent Inc. (Japan);株式会社トランスパレント*ja,,http://www.transparentco.com,,transparentco.com,,,,,,,,,,Toin,Japan,7417719,NID201200368407918
,https://ror.org/05f4qya34,"Dwango Co., Ltd. (Japan)",active,company,Dwango,"Dwango Co., Ltd.;Dwango Co., Ltd. (Japan);株式会社ドワンゴ*ja",,https://en.dwango.co.jp,,en.dwango.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200651959443
,https://ror.org/02rnnpz55,"Tombow.Co., Ltd. (Japan)",active,company,Tombow.,"Tombow.Co., Ltd.;Tombow.Co., Ltd. (Japan);株式会社トンボ*ja",,https://www.tombow.com,,tombow.com,,,,,,,,,,Shibuya City,Japan,11808021,NID201200332503196
,https://ror.org/005xbr495,"Naiki Co., Ltd. (Japan)",active,company,,"Naiki Co., Ltd.;Naiki Co., Ltd. (Japan);株式会社ナイキ*ja",,https://www.naiki.co.jp,,naiki.co.jp,,,,,,,,,,Hachiōji,Japan,1863440,NID201200938618319
,https://ror.org/02xat1v07,NAU DATA Institute Inc. (Japan),active,company,NAU DATA Institute,NAU DATA Institute Inc.;NAU DATA Institute Inc. (Japan);株式会社なうデータ研究所*ja,,https://www.nau.co.jp,,nau.co.jp,,,,,,,,,,Iizuka,Japan,1861835,NID201200177847442
,https://ror.org/04t7cvq83,"Nakabohtec Corrosion Protecting Co., Ltd. (Japan)",active,company,Nakabohtec Corrosion Protecting,"Nakabohtec Corrosion Protecting Co., Ltd.;Nakabohtec Corrosion Protecting Co., Ltd. (Japan);株式会社ナカボーテック*ja",,https://www.nakabohtec.co.jp,,nakabohtec.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200092720189
,https://ror.org/00f02wy24,"Nakayo, Inc. (Japan)",active,company,Nakayo,"Nakayo, Inc.;Nakayo, Inc. (Japan);株式会社ナカヨ*ja",,https://nakayass.co.jp,,nakayass.co.jp,,,,,,,,,,Mito,Japan,2111901,NID201200005543007
,https://ror.org/016z05n60,"Nanosystem Solutions, Inc. (Japan)",active,company,Nanosystem Solutions,"Nanosystem Solutions, Inc.;Nanosystem Solutions, Inc. (Japan);株式会社ナノシステムソリューションズ*ja",,https://www.nanosystem-solutions.com,,nanosystem-solutions.com,,,,,,,,,,Uruma,Japan,6822153,NID201200751027787
,https://ror.org/02x30sm06,Nanoteco Corporation (Japan),active,company,Nanoteco,Nanoteco Corporation;Nanoteco Corporation (Japan);株式会社ナノテコ*ja,,http://nanotec-inc.jp,,nanotec-inc.jp,,,,,,,,,,Chōfu-shi,Japan,1864514,NID201200320605770
,https://ror.org/059c2s024,NANO-TEM (Japan),active,company,,NANO-TEM;NANO-TEM (Japan);株式会社ナノテム*ja,,http://nano-tem.com,,nano-tem.com,,,,,,,,,,Nagaoka,Japan,1856199,NID201200683024317
,https://ror.org/0195mb669,Nanocarbon Research Institute Ltd. (Japan),active,company,Nanocarbon Research Institute,Nanocarbon Research Institute Ltd.;Nanocarbon Research Institute Ltd. (Japan);株式会社ナノ炭素研究所*ja,,,,,,,,,,,,,,Ueda,Japan,1849429,NID201200716867803
,https://ror.org/052svpa67,Nabco Ltd. (Japan),active,company,,Nabco Ltd.;Nabco Ltd. (Japan);株式会社ナブコ*ja,,https://nabco.nabtesco.com,,nabco.nabtesco.com,,,,,,,,,,Kawagoe,Japan,1859740,NID201200173899412
,https://ror.org/05gx0f354,"NIIC Co., Ltd. (Japan)",active,company,,"NIIC Co., Ltd.;NIIC Co., Ltd. (Japan);株式会社ニーク*ja",,https://www.nici.co.jp,,nici.co.jp,,,,,,,,,,Meguro City,Japan,11790374,NID201200571730430
,https://ror.org/0181vgx31,"Nitaka Co., Ltd. (Japan)",active,company,Nitaka,"Nitaka Co., Ltd.;Nitaka Co., Ltd. (Japan);株式会社ニイタカ*ja",,https://www.niitaka.co.jp,,niitaka.co.jp,,,,,,,,,,Ikeda,Japan,1861795,NID201200888821870
,https://ror.org/00cb72t42,Nikon Corporation (Japan),active,company,,Nikon Corporation;Nikon Corporation (Japan);株式会社ニコン*ja,,https://www.jp.nikon.com,,jp.nikon.com,,,,,,,,,,Shinagawa City,Japan,1852139,NID201200903751421
,https://ror.org/03wa31d16,"Nishibe Keiki MFG. Co., Ltd. (Japan)",active,company,Nishibe Keiki MFG.,"Nishibe Keiki MFG. Co., Ltd.;Nishibe Keiki MFG. Co., Ltd. (Japan);株式会社ニシベ計器製造所*ja",,https://www.nishibe.co.jp,,nishibe.co.jp,,,,,,,,,,Ōta,Japan,8469289,NID201200785373395
,https://ror.org/03538zy94,"Nisen X Co., Ltd. (Japan)",active,company,Nisen X Co.,"Nisen X Co., Ltd.;Nisen X Co., Ltd. (Japan);株式会社ニセンエックス*ja",,https://nix-japan.co.jp,,nix-japan.co.jp,,,,,,,,,,Aizu-wakamatsu Shi,Japan,1865633,NID201200031333980
,https://ror.org/04e3rrs70,Nichidai Corporation (Japan),active,company,Nichidai,Nichidai Corporation;Nichidai Corporation (Japan);株式会社ニチダイ*ja,,https://www.nichidai.jp,,nichidai.jp,,,,,,,,,,Shibuya City,Japan,11808021,NID201200949307989
,https://ror.org/04gab1921,"Nichirin Co., Ltd. (Japan)",active,company,Nichirin,"Nichirin Co., Ltd.;Nichirin Co., Ltd. (Japan);株式会社ニチリン*ja",,https://www.nichirin.co.jp,,nichirin.co.jp,,,,,,,,,,Numata,Japan,1854905,NID201200279014801
,https://ror.org/03n9gk658,Nichirei Corporation (Japan),active,company,Nichirei,Nichirei Corporation;Nichirei Corporation (Japan);株式会社ニチレイ*ja,,https://www.nichirei.co.jp,,nichirei.co.jp,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200195606546
,https://ror.org/02qeng655,Nikkato Corporation (Japan),active,company,Nikkato,Nikkato Corporation;Nikkato Corporation (Japan);株式会社ニッカトー*ja,,https://www.nikkato.co.jp,,nikkato.co.jp,,,,,,,,,,Sakai-ku,Japan,7391696,NID201200276045532
,https://ror.org/01zyc3p32,"Nikkeikakou Co., Ltd. (Japan)",active,company,Nikkeikakou,"Nikkeikakou Co., Ltd.;Nikkeikakou Co., Ltd. (Japan);株式会社ニッケイ加工*ja",,https://www.nikke.co.jp,,nikke.co.jp,,,,,,,,,,Yodogawa Ku,Japan,8355038,NID201200929095510
,https://ror.org/05920nc59,NLI Research Institute (Japan),active,company,,NLI Research Institute;NLI Research Institute (Japan);株式会社ニッセイ基礎研究所*ja,,https://www.nli-research.co.jp,,nli-research.co.jp,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200963446877
,https://ror.org/010czc398,"Nitchitsu Co., Ltd. (Japan)",active,company,Nitchitsu,"Nitchitsu Co., Ltd.;Nitchitsu Co., Ltd. (Japan);株式会社ニッチツ*ja",,https://www.nitchitsu.co.jp,,nitchitsu.co.jp,,,,,,,,,,Minato,Japan,13353696,NID201200570854908
,https://ror.org/04zfaws65,"Nippi, Incorporated (Japan)",active,company,,"Nippi, Incorporated;Nippi, Incorporated (Japan);株式会社ニッピ*ja",,https://www.nippi-inc.co.jp,,nippi-inc.co.jp,,,,,,,,,,Fukui-shi,Japan,1863985,NID201200313177608
,https://ror.org/03te8jq27,"Nidek Co., Ltd. (Japan)",active,company,,"Nidek Co., Ltd.;Nidek Co., Ltd. (Japan);株式会社ニデック*ja",,https://www.nidek-intl.com,,nidek-intl.com,,,,,,,,,,Gamagōri,Japan,1863693,NID201200668634081
,https://ror.org/04a9frc23,Newjec Inc. (Japan),active,company,Newjec,Newjec Inc.;Newjec Inc. (Japan);株式会社ニュージェック*ja,,https://www.newjec.co.jp,,newjec.co.jp,,,,,,,,,,Kita,Japan,1859310,NID201200208167251
,https://ror.org/0053wg403,"Nuflare Technology, Inc. (Japan)",active,company,Nuflare Technology,"Nuflare Technology, Inc.;Nuflare Technology, Inc. (Japan);株式会社ニューフレアテクノロジー*ja",,https://www.nuflare.co.jp,,nuflare.co.jp,,,,,,,,,,Isogo Ku,Japan,7470865,NID201200384170542
,https://ror.org/04avssz95,Nireco Corporation (Japan),active,company,Nireco,Nireco Corporation;Nireco Corporation (Japan);株式会社ニレコ*ja,,https://nireco.com,,nireco.com,,,,,,,,,,Kita-ku,Japan,7391691,NID201200621688887
,https://ror.org/047rfch84,"NEOS Co., Ltd. (Japan)",active,company,,"NEOS Co., Ltd.;NEOS Co., Ltd. (Japan);株式会社ネオス*ja",,https://neos.co.jp,,neos.co.jp,,,,,,,,,,Nerima-ku,Japan,1855502,NID201200262788485
,https://ror.org/05fyf3p52,"Netprice, Ltd. (Japan)",active,company,Netprice,"Netprice, Ltd.;Netprice, Ltd. (Japan);株式会社ネットプライス*ja",,https://netprice.co.jp,,netprice.co.jp,,,,,,,,,,Kushiro,Japan,2129376,NID201200127430018
,https://ror.org/05f9rtm11,"Noevir Co., Ltd. (Japan)",active,company,Noevir,"Noevir Co., Ltd.;Noevir Co., Ltd. (Japan);株式会社ノエビア*ja",,https://www.noevir.com,,noevir.com,,,,,,,,,,Shibuya City,Japan,11808021,NID201200317041747
,https://ror.org/01ry4vk32,Noritz Corporation (Japan),active,company,Noritz,Noritz Corporation;Noritz Corporation (Japan);株式会社ノーリツ*ja,,https://noritz.com,,noritz.com,,,,,,,,,,Naka,Japan,1855917,NID201200562767249
,https://ror.org/001jyph43,Nozawa Corporation (Japan),active,company,Nozawa,Nozawa Corporation;Nozawa Corporation (Japan);株式会社ノザワ*ja,,https://www.nozawa-kobe.co.jp,,nozawa-kobe.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200788257197
,https://ror.org/05dw08g08,"Novel Crystal Technology, Inc. (Japan)",active,company,Novel Crystal Technology,"Novel Crystal Technology, Inc.;Novel Crystal Technology, Inc. (Japan);株式会社ノベルクリスタルテクノロジー*ja",,https://www.novelcrystal.co.jp,,novelcrystal.co.jp,,,,,,,,,,Sayama,Japan,1907146,NID201200704626128
,https://ror.org/05rbhzz93,"Noveltech, Inc. (Japan)",active,company,Noveltech,"Noveltech, Inc.;Noveltech, Inc. (Japan);株式会社ノベルテック*ja",,https://www.jnovel.co.jp,,jnovel.co.jp,,,,,,,,,,Higashinada Ku,Japan,1862765,NID201200556014674
,https://ror.org/04y53rg21,"Parking Solutions Co., Ltd. (Japan)",active,company,Parking Solutions,"Parking Solutions Co., Ltd.;Parking Solutions Co., Ltd. (Japan);株式会社パーキングソリューションズ*ja",,https://tp.parking-s.co.jp,,tp.parking-s.co.jp,,,,,,,,,,Minami,Japan,7407406,NID201200617574853
,https://ror.org/05r8e9b67,"HABA Laboratories, Inc. (Japan)",active,company,HABA Laboratories,"HABA Laboratories, Inc.;HABA Laboratories, Inc. (Japan);株式会社ハーバー研究所*ja",,https://www.haba.com,,haba.com,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200146590049
,https://ror.org/00sywd431,Harmonic Drive SYSTEMS Inc. (Japan),active,company,Harmonic Drive SYSTEMS,Harmonic Drive SYSTEMS Inc.;Harmonic Drive SYSTEMS Inc. (Japan);株式会社ハーモニック・ドライブ・システムズ*ja,,https://www.hds.co.jp,,hds.co.jp,,,,,,,,,,Shinagawa City,Japan,1852139,NID201200476917992
,https://ror.org/00mqnm217,"Bioimmulance Co., Ltd. (Japan)",active,company,Bioimmulance,"Bioimmulance Co., Ltd.;Bioimmulance Co., Ltd. (Japan);株式会社バイオイミュランス*ja",,https://bioimmense.com,,bioimmense.com,,,,,,,,,,Kiyota Ku,Japan,7429537,NID201200316912248
,https://ror.org/03ww1e006,Bioserentach Inc. (Japan),active,company,Bioserentach,Bioserentach Inc.;Bioserentach Inc. (Japan);株式会社バイオセレンタック*ja,,http://www.bioserentach.co.jp,,bioserentach.co.jp,,,,,,,,,,Nakagyō Ku,Japan,1855912,NID201200392421663
,https://ror.org/01qe02p91,"Biomarker Science Co., Ltd. (Japan)",active,company,Biomarker Science,"Biomarker Science Co., Ltd.;Biomarker Science Co., Ltd. (Japan);株式会社バイオマーカーサイエンス*ja",,https://b-ms.tech,,b-ms.tech,,,,,,,,,,Nakagyō Ku,Japan,1855912,NID201200383742210
,https://ror.org/02489yd70,"Biomaster, Inc. (Japan)",active,company,Biomaster,"Biomaster, Inc.;Biomaster, Inc. (Japan);株式会社バイオマスター*ja",,https://www.biomaster.jp,,biomaster.jp,,,,,,,,,,Naka Ku,Japan,1855916,NID201200747952565
,https://ror.org/042fp6c18,"Biomatics, Inc. (Japan)",active,company,Biomatics,"Biomatics, Inc.;Biomatics, Inc. (Japan);株式会社バイオマティクス*ja",,https://www.biomy-tech.com,,biomy-tech.com,,,,,,,,,,Toyohira-ku,Japan,2127660,NID201200032610541
,https://ror.org/03nznt849,Biomatrix Research Inc. (Japan),active,company,Biomatrix Research,Biomatrix Research Inc.;Biomatrix Research Inc. (Japan);株式会社バイオマトリックス研究所*ja,,https://www.biomatrix.co.jp,,biomatrix.co.jp,,,,,,,,,,Nagareyama,Japan,1856184,NID201200100582219
,https://ror.org/016m0br45,BIO-MAKE Company Ltd. (Japan),active,company,BIO-MAKE Company,BIO-MAKE Company Ltd.;BIO-MAKE Company Ltd. (Japan);株式会社バイオメイク*ja,,https://www.bio-co.jp,,bio-co.jp,,,,,,,,,,Kin,Japan,1859462,NID201200026369961
,https://ror.org/036f6kk02,"Piolax, Inc. (Japan)",active,company,Piolax,"Piolax, Inc.;Piolax, Inc. (Japan);株式会社パイオラックス*ja",,https://www.piolax.co.jp,,piolax.co.jp,,,,,,,,,,Iizuka,Japan,1861835,NID201200947139182
,https://ror.org/05sbz5590,Bicom Corporation (Japan),active,company,,Bicom Corporation;Bicom Corporation (Japan);株式会社バイコム*ja,,https://bi-com.co.kr,,bi-com.co.kr,,,,,,,,,,Toshima,Japan,7475135,NID201200824848453
,https://ror.org/02fwjk492,"Hainet Co., Ltd. (Japan)",active,company,Hainet,"Hainet Co., Ltd.;Hainet Co., Ltd. (Japan);株式会社ハイネット*ja",,https://www.hainet.net,,hainet.net,,,,,,,,,,Minato,Japan,13353696,NID201200028758055
,https://ror.org/01qqg0765,Pilot Corporation (Japan),active,company,,Pilot Corporation;Pilot Corporation (Japan);株式会社パイロットコーポレーション*ja,,https://corp.pilot.co.jp,,corp.pilot.co.jp,,,,,,,,,,Chuo City,Japan,13353695,NID201200831784540
,https://ror.org/05j4h8q18,HAW International Inc. (Japan),active,company,HAW International,HAW International Inc.;HAW International Inc. (Japan);株式会社ハウインターナショナル*ja,,https://www.haw.co.jp,,haw.co.jp,,,,,,,,,,Iizuka,Japan,1861835,NID201200481467112
,https://ror.org/00c1s7v80,"Hakubaku Co., Ltd. (Japan)",active,company,Hakubaku,"Hakubaku Co., Ltd.;Hakubaku Co., Ltd. (Japan);株式会社はくばく*ja",,https://www.hakubaku.com,,hakubaku.com,,,,,,,,,,Fujiyoshida,Japan,10629856,NID201200037054931
,https://ror.org/037xpcd02,Pasco Corporation (Japan),active,company,,Pasco Corporation;Pasco Corporation (Japan);株式会社パスコ*ja,,https://www.pasco.co.jp,,pasco.co.jp,,,,,,,,,,Sumida,Japan,1851451,NID201200151004708
,https://ror.org/03xveyy82,"Hanex Co., Ltd. (Japan)",active,company,,"Hanex Co., Ltd.;Hanex Co., Ltd. (Japan);株式会社ハネックス*ja",,https://www.hanex.com,,hanex.com,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200214198140
,https://ror.org/05dbwv732,Haneron Corporation Ltd. (Japan),active,company,Haneron Corporation,Haneron Corporation Ltd.;Haneron Corporation Ltd. (Japan);株式会社ハネロン*ja,,https://haneron.com,,haneron.com,,,,,,,,,,Yao,Japan,1848522,NID201200504354281
,https://ror.org/00mph8j66,"Pabco Co., Ltd. (Japan)",active,company,,"Pabco Co., Ltd.;Pabco Co., Ltd. (Japan);株式会社パブコ*ja",,https://www.pabco.co.jp,,pabco.co.jp,,,,,,,,,,Ebina,Japan,6822128,NID201200087551725
,https://ror.org/0427wyf84,Haltec Corporation (Japan),active,company,Haltec,Haltec Corporation;Haltec Corporation (Japan);株式会社ハルテック*ja,,https://www.haltec.com,,haltec.com,,,,,,,,,,Shimizu,Japan,1852401,NID201200842521912
,https://ror.org/0149ma780,Harunire BIO Laboratory (Japan),active,company,,Harunire BIO Laboratory;Harunire BIO Laboratory (Japan);株式会社はるにれバイオ研究所*ja,,https://www.haruniresha.com,,haruniresha.com,,,,,,,,,,Kitami,Japan,2129537,NID201200017619699
,https://ror.org/03vn21w66,Bandai Namco Entertainment Inc. (Japan),active,company,Bandai Namco Entertainment,Bandai Namco Entertainment Inc.;Bandai Namco Entertainment Inc. (Japan);株式会社バンダイナムコエンターテインメント*ja,,https://www.bandainamcoent.co.jp,,bandainamcoent.co.jp,,,,,,,,,,Minato,Japan,13353696,NID201200322522208
,https://ror.org/039084a87,Beacle Inc. (Japan),active,company,Beacle,Beacle Inc.;Beacle Inc. (Japan);株式会社ビークル*ja,,https://beacle.shop,,beacle.shop,,,,,,,,,,Shinjuku,Japan,11790353,NID201200790072713
,https://ror.org/02kn6m338,"Peaplemedia, Inc. (Japan)",active,company,Peaplemedia,"Peaplemedia, Inc.;Peaplemedia, Inc. (Japan);株式会社ピープルメディア*ja",,https://www.peoplemedia.jp,,peoplemedia.jp,,,,,,,,,,Hakata,Japan,7407401,NID201200316436980
,https://ror.org/02qqfqc47,"BIO'C Co., Ltd. (Japan)",active,company,,"BIO'C Co., Ltd.;BIO'C Co., Ltd. (Japan);株式会社ビオック*ja",,https://www.bio-co.jp,,bio-co.jp,,,,,,,,,,Toyohashi-shi,Japan,1849846,NID201200030626816
,https://ror.org/0563m9x65,"Hishinuma Machinery Co., Ltd. (Japan)",active,company,Hishinuma Machinery,"Hishinuma Machinery Co., Ltd.;Hishinuma Machinery Co., Ltd. (Japan);株式会社ヒシヌママシナリー*ja",,https://hishinuma.jp,,hishinuma.jp,,,,,,,,,,Ranzan,Japan,1853468,NID201200339895221
,https://ror.org/00rjja836,Pickles Corporation (Japan),active,company,Pickles,Pickles Corporation;Pickles Corporation (Japan);株式会社ピックルスコーポレーション*ja,,http://www.picks-corp.com,,picks-corp.com,,,,,,,,,,Tokorozawa,Japan,1850181,NID201200999661987
,https://ror.org/00qz80b29,"Beyondlsi, Inc. (Japan)",active,company,Beyondlsi,"Beyondlsi, Inc.;Beyondlsi, Inc. (Japan);株式会社ビヨンド・エルエスアイ*ja",,https://beyondjapan.com,,beyondjapan.com,,,,,,,,,,Chiyoda City,Japan,11749713,NID201200510249810
,https://ror.org/00h233h45,"Hirai Co., Ltd. (Japan)",active,company,,"Hirai Co., Ltd.;Hirai Co., Ltd. (Japan);株式会社ヒライ*ja",,http://www.hirai-gr.co.jp,,hirai-gr.co.jp,,,,,,,,,,Fujimi-shi,Japan,1864112,NID201200053724393
,https://ror.org/053z3h212,"Hirano Tecseed Co., Ltd. (Japan)",active,company,Hirano Tecseed,"Hirano Tecseed Co., Ltd.;Hirano Tecseed Co., Ltd. (Japan);株式会社ヒラノテクシード*ja",,https://www.hirano-tec.co.jp,,hirano-tec.co.jp,,,,,,,,,,Kawai,Japan,1858709,NID201200050366145
