html_url,html_url,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
,https://ror.org/01zvb3h47,Finnish Laboratory Animal Science Association*en,active,other,,Finnish Laboratory Animal Science Association*en; Suomen koe-eläintieteen yhdistys FinLAS*fi; Finlands försöksdjurvetenskapliga förening*sv,FinLAS*fi,http://www.finlas.fi,,finlas.fi,1986,,,,,,,Q121598189,Q121598189,Helsinki,Finland,658225
,https://ror.org/02ry5rx37,Finnish Cognitive Linguistics Association*en,active,other,,Finnish Cognitive Linguistics Association*en; Suomen kognitiivisen kielentutkimuksen yhdistys FiCLA*fi; Föreningen för kognitiv lingvistik i Finland*sv,FiCLA*fi,https://www.ficla.fi,,ficla.fi,1999,,,,,,,Q121598169,Q121598169,Turku,Finland,633679
,https://ror.org/01x4grt62,Suomen Kriminalistiyhdistys*fi,active,other,,Suomen Kriminalistiyhdistys*fi; Kriminalistföreningen i Finland*sv,,https://www.kriminalistiyhdistys.fi,,kriminalistiyhdistys.fi,1934,,,,,,,Q121598327,Q121598327,Helsinki,Finland,658225
,https://ror.org/02ce3qg42,Suomen Kriminologinen yhdistys*fi,active,other,,Suomen Kriminologinen yhdistys*fi,,https://www.kriminologia.fi,,kriminologia.fi,,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/016900n31,Finnish Association of Municipal Engineering*en,active,other,,Finnish Association of Municipal Engineering*en; Suomen kuntatekniikan yhdistys ry*fi; Finlands kommuntekniska förening*sv; Association finlandaise de l'amenagement technique communale*fr,,https://www.kuntatekniikka.fi,,kuntatekniikka.fi,1926,,,,,,,Q121598161,Q121598161,Helsinki,Finland,658225
,https://ror.org/028e23t32,Finnish Society for Child and Adolescent Psychiatry*en,active,other,,Finnish Society for Child and Adolescent Psychiatry*en; Suomen Lastenpsykiatriyhdistys*fi; Barnpsykiaterföreningen i Finland*sv,,https://www.lpsy.org,,lpsy.org,1956,,,,,,,Q121598217,Q121598217,Helsinki,Finland,658225
,https://ror.org/02e0qz722,Finnish Chiropterological Society*en,active,other,,Finnish Chiropterological Society*en; Suomen lepakkotieteellinen yhdistys ry*fi; Chiropterologiska föreningen i Finland rf*sv,,https://www.lepakko.fi,,lepakko.fi,2002,,,,,,,Q121598168,Q121598168,Helsinki,Finland,658225
,https://ror.org/04mz2ws95,The Finnish Association for the Study of Obesity*en,active,other,Finnish Association for the Study of Obesity*en,The Finnish Association for the Study of Obesity*en; Suomen Lihavuustutkijat ry*fi,,https://www.suomenlihavuustutkijat.fi,,suomenlihavuustutkijat.fi,1998,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/03we51n78,Finnish Association for Nature Conservation*en,active,other,,Finnish Association for Nature Conservation*en; Suomen luonnonsuojeluliitto*fi; Finlands Naturskyddsförbund*sv,,https://www.sll.fi,,sll.fi,1938,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/012qjvc34,Foundation of the Finnish Institute in the Middle East*en,active,other,,Foundation of the Finnish Institute in the Middle East*en; Suomen Lähi-idän instituutin säätiö*fi; Stiftelsen för Finlands Mellanösterinstitut*sv,,https://www.fimesaatio.fi,,fimesaatio.fi,1994,,,,,,,Q121598280,Q121598280,Helsinki,Finland,658225
,https://ror.org/007jfj375,Finnish Society for the History of Medicine*en,active,other,,Finnish Society for the History of Medicine*en; Suomen Lääketieteen Historian Seura*fi; Finlands Medicinhistoriska Sällskap*sv; Societas Historiae Medicinae Fennica*la,,http://www.suomenlhs.fi,,suomenlhs.fi,1961,,,,,,,Q121598247,Q121598247,Helsinki,Finland,658225
,https://ror.org/05vf7mn51,Finnish Association for Medical Law and Ethics*en,active,other,,Finnish Association for Medical Law and Ethics*en; Suomen Lääkintäoikeuden ja -etiikan Seura*fi; Sällskapet för Medicinalrätt och -etik i Finland*sv,,https://www.sloes.fi,,sloes.fi,1980,,,,,,,Q121598149,Q121598149,Helsinki,Finland,658225
,https://ror.org/03t1nty19,Geographical Society of Finland*en,active,other,,Geographical Society of Finland*en; Suomen Maantieteellinen Seura*fi; Geografiska Sällskapet i Finland*sv; Geographische Gesellschaft von Finnland*de; Société Geographique de Finlande*fr,,https://www.geography.fi,,geography.fi,1888,,,,,0000 0001 0860 5723,0000 0001 0860 5723,Q5400602,Q5400602,Helsinki,Finland,658225
,https://ror.org/00ty37a62,Finnish Society of Soil Sciences*en,active,other,,Finnish Society of Soil Sciences*en; Suomen Maaperätieteiden Seura*fi; Finska Sällskapet för Markvetenskap*sv,,https://www.maapera.fi,,maapera.fi,1971,,,,,,,Q121598271,Q121598271,Helsinki,Finland,658225
,https://ror.org/02vb91604,Scientific Agricultural Society of Finland*en,active,other,,Scientific Agricultural Society of Finland*en; Suomen Maataloustieteellinen Seura*fi; Lantbruksvetenskapliga Samfundet i Finland*sv; Agrikulturwissenschaftliche Gesellschaft in Finnland*de,,https://www.smts.fi,,smts.fi,1909,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/042prw809,Finnish Mathematical Society*en,active,other,,Finnish Mathematical Society*en; Suomen matemaattinen yhdistys*fi; Finlands matematiska förening*sv,,https://www.matemaattinenyhdistys.fi,,matemaattinenyhdistys.fi,1868,,,,,0000 0004 7439 9296,0000 0004 7439 9296,Q1417959,Q1417959,Helsinki,Finland,658225
,https://ror.org/00jqhs518,Finnish Society for Tourism Research*en,active,other,,Finnish Society for Tourism Research*en; Suomen matkailututkimuksen seura ry*fi; Sällskapet för turismforskning i Finland*sv,,https://www.matkailututkimus.org,,matkailututkimus.org,2004,,,,,,,Q121598253,Q121598253,Joensuu,Finland,655808
,https://ror.org/03ymkwc92,The Maritime Archaeological Society of Finland*en,active,other,Maritime Archaeological Society of Finland*en,The Maritime Archaeological Society of Finland*en; Suomen meriarkeologinen seura*fi; Finlands marinarkeologiska sällskap*sv,,https://www.mas.fi,,mas.fi,1995,,,,,,,Q121598293,Q121598293,Helsinki,Finland,658225
,https://ror.org/03c4ktp05,Finnish Association for Maritime History*en,active,other,,Finnish Association for Maritime History*en; Suomen merihistoriallinen yhdistys*fi; Sjöhistoriska föreningen i Finland*sv; Seegeschichtliche Vereinigung Finnlands*de,,https://www.smhy.fi,,smhy.fi,1963,,,,,,,Q121598148,Q121598148,Helsinki,Finland,658225
,https://ror.org/03b8mgm73,Finnish Society of Forest Science*en,active,other,,Finnish Society of Forest Science*en; Suomen Metsätieteellinen Seura*fi; Finlands Forstvetenskapliga Samfund*sv; Forstwissenschaftliche Gesellschaft in Finnland*de; Société Finlandaise des Sciences Forestières*fr; Sociedad Científica Forestal de Finlandia*es,,https://www.metsatiede.org,,metsatiede.org,1909,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/01gr0mj11,Mineralogical Society of Finland*en,active,other,,Mineralogical Society of Finland*en; Suomen Mineraloginen Seura*fi; Mineralogiska Sällskapet i Finland*sv,,https://www.suomenmineraloginenseura.fi,,suomenmineraloginenseura.fi,1957,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/00n10g760,Finnish Antiquarian Society*en,active,other,,Finnish Antiquarian Society*en; Suomen Muinaismuistoyhdistys*fi; Finska Fornminnesföreningen*sv; Finnische Altertumsgesellschaft*de,,https://www.muinaismuistoyhdistys.fi,,muinaismuistoyhdistys.fi,1870,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/00fpwpk34,Suomen musiikkiterapiayhdistys*fi,active,other,,Suomen musiikkiterapiayhdistys*fi,,https://www.musiikkiterapia.fi,,musiikkiterapia.fi,,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/00y5gap90,Musicological Society of Finland*en,active,other,,Musicological Society of Finland*en; Suomen musiikkitieteellinen seura*fi; Musikvetenskapliga sällskapet i Finland*sv,,https://www.mtsnet.fi,,mtsnet.fi,1916,,,,,0000 0000 8499 2983,0000 0000 8499 2983,Q11895088,Q11895088,Helsinki,Finland,658225
,https://ror.org/01b1tj713,Finnish Neurological Association*en,active,other,,Finnish Neurological Association*en; Suomen neurologinen yhdistys*fi; Neurologiska Föreningen i Finland*sv,,https://www.neuro.fi,,neuro.fi,1961,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/011fm0p15,Finnish Association of Adolescent Psychiatry*en,active,other,,Finnish Association of Adolescent Psychiatry*en; Suomen Nuorisopsykiatrinen yhdistys*fi; Finlands Ungdomspsykiatriska förening*sv,,http://www.nuorisopsykiatrinen-yhdistys.org,,nuorisopsykiatrinen-yhdistys.org,1977,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/02rpkh424,Finnish National Section of the International Association for Philosophy of Law and Social Philosophy (IVR)*en,active,other,Finnish National Section of the International Association for Philosophy of Law and Social Philosophy*en,Finnish National Section of the International Association for Philosophy of Law and Social Philosophy (IVR)*en; Suomen oikeusfilosofinen yhdistys SOFY*fi,SOFY*fi,http://www.helsinki.fi/~sofy_ry/,,,1977,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/05c50dy08,Finnish Operations Research Society (FORS)*en,active,other,Finnish Operations Research Society*en,Finnish Operations Research Society (FORS)*en; Suomen Operaatiotutkimusseura*fi,FORS*fi,https://www.operaatiotutkimus.fi,,operaatiotutkimus.fi,1973,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/04bme6973,Finnish Society for the History of Science and Learning*en,active,other,,Finnish Society for the History of Science and Learning*en; Suomen Oppihistoriallinen Seura*fi; Finlands Lärdomshistoriska Samfund*sv; Societas Historiae Scientiarum Fennica*la; Finnische Gesellschaft für die Geschichte der Wissenschaften*de,,https://suomenoppihistoriallinenseura.wordpress.com,,,1966,,,,,,,Q121598249,Q121598249,Helsinki,Finland,658225
,https://ror.org/02j9f1t93,Finnish Society of Pathology*en,active,other,,Finnish Society of Pathology*en; Suomen Patologiyhdistys*fi; Finlands Patologförening*sv,,https://www.suomenpatologiyhdistys.fi,,suomenpatologiyhdistys.fi,1945,,,,,,,Q121598267,Q121598267,Helsinki,Finland,658225
,https://ror.org/02z0jg532,Finnish Patristic Society*en,active,other,,Finnish Patristic Society*en; Suomen patristinen seura ry*fi; Patristiska samfundet i Finland rf*sv; Societas Patristica Fennica*la,,https://www.suomenpatristinenseura.fi,,suomenpatristinenseura.fi,2011,,,,,0000 0004 7465 6731,0000 0004 7465 6731,Q121598197,Q121598197,Helsinki,Finland,658225
,https://ror.org/043bdvm75,The Finnish Society for Game Research*en,active,other,Finnish Society for Game Research*en,The Finnish Society for Game Research*en; Suomen pelitutkimuksen seura ry*fi,,https://www.pelitutkimus.fi,,pelitutkimus.fi,2016,,,,,,,Q121598231,Q121598231,Tampere,Finland,634963
,https://ror.org/05m2hee04,Finnish Lepidopterologist Society*en,active,other,,Finnish Lepidopterologist Society*en; Suomen Perhostutkijain Seura*fi; Lepidopterologiska Sällskapet i Finland*sv,,http://www.perhostutkijainseura.fi,,perhostutkijainseura.fi,1955,,,,,,,Q121598192,Q121598192,Helsinki,Finland,658225
,https://ror.org/03fgkeq02,Finnish Psycho-Analytical Society*en,active,other,,Finnish Psycho-Analytical Society*en; Suomen Psykoanalyyttinen Yhdistys*fi; Finska Psykoanalytiska Förening*sv,,https://www.psykoanalyysi.com,,psykoanalyysi.com,1967,,,,,,,Q121598208,Q121598208,Helsinki,Finland,658225
,https://ror.org/01cpcdq46,Finnish Psychological Society*en,active,other,,Finnish Psychological Society*en; Suomen Psykologinen Seura*fi; Finnische Gesellschaft für Psychologie*de,,http://www.psykologia.fi,,psykologia.fi,1952,,,,,,,Q121598209,Q121598209,Helsinki,Finland,658225
,https://ror.org/05ad3ge41,Society of Queer Studies in Finland*en,active,other,,Society of Queer Studies in Finland*en; Suomen Queer-tutkimuksen Seura*fi; Sällskapet för queerforskning i Finland*sv,,https://sqshome.wordpress.com,,,2004,,,,,,,Q121598323,Q121598323,Helsinki,Finland,658225
,https://ror.org/03hhba993,Finnish Association of Civil Engineers RIL*en,active,other,,Finnish Association of Civil Engineers RIL*en; Suomen Rakennusinsinöörien Liitto RIL*fi; Finlands Byggnadsingenjörsförbund RIL*sv; Verband Finnischer Bauingenieure RIL*de,RIL*fi,https://www.ril.fi,,ril.fi,1934,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/01fp3d161,Finnish Peace Research Association*en,active,other,,Finnish Peace Research Association*en; Suomen rauhantutkimusyhdistys ry*fi; Föreningen för fredsforskning i Finland*sv,,https://www.rauhantutkimus.fi,,rauhantutkimus.fi,1971,,,,,,,Q121598199,Q121598199,Helsinki,Finland,658225
,https://ror.org/017cvaq73,Finnish Bryological Society*en,active,other,,Finnish Bryological Society*en; Suomen Sammalseura*fi; Finlands Bryologiska Sällskap*sv; Societas Bryologica Fennica*la,,https://suomensammalseura.weebly.com,,,1987,,,,,,,Q121598167,Q121598167,Helsinki,Finland,658225
,https://ror.org/05qb4e256,Finnish Society for Science Fiction and Fantasy Research*en,active,other,,Finnish Society for Science Fiction and Fantasy Research*en; Suomen science fiction- ja fantasiatutkimuksen seura ry*fi,,https://finfar.org/,,finfar.org,2013,,,,,,,,,Tampere,Finland,634963
,https://ror.org/03c8mxf83,Semiotic Society of Finland*en,active,other,,Semiotic Society of Finland*en; Suomen Semiotiikan Seura*fi; Semiotiska Sällskapet i Finland rf*sv,,https://suomensemiotiikanseura.wordpress.com,,,1979,,,,,,,Q121598311,Q121598311,Helsinki,Finland,658225
,https://ror.org/01beam711,Finnish Mycological Society*en,active,other,,Finnish Mycological Society*en; Suomen Sieniseura*fi; Finlands Svampvänner*sv; Societas Mycologica Fennica*la,,https://www.funga.fi,,funga.fi,1948,,,,,0000 0001 0946 0220,0000 0001 0946 0220,Q100382718,Q100382718,Helsinki,Finland,658225
,https://ror.org/01h81ha55,Society of Finnish Slavists*en,active,other,,Society of Finnish Slavists*en; Suomen Slavistipiiri*fi; Finlands Slavistkrets*sv; Assotsiatsija slavistov Finljandii*et,,http://www.slavistipiiri.blogspot.com,,,1964,,,,,,,Q121598322,Q121598322,Helsinki,Finland,658225
,https://ror.org/05frz7c80,Suomen sosiaalipedagoginen seura*fi,active,other,,Suomen sosiaalipedagoginen seura*fi,,https://www.sosiaalipedagogiikka.fi,,sosiaalipedagogiikka.fi,1997,,,,,,,Q121598328,Q121598328,Pori,Finland,640999
,https://ror.org/010ge4q90,Association for Military History in Finland*en,active,other,,Association for Military History in Finland*en; Suomen Sotahistoriallinen Seura*fi; Krigshistoriska Samfundet i Finland*sv; Krigshistoriska samfundet i Finland*sv,,https://www.sshs.fi,,sshs.fi,1944,,,,,,,Q55116552,Q55116552,Helsinki,Finland,658225
,https://ror.org/00b52n740,Finnish Comission of Military History*en,active,other,,Finnish Comission of Military History*en; Suomen Sotahistorian Komissio*fi; Militärhistoriska Komissionen i Finland*sv; Commission Finlandaise d' Histoire Militaire*fr,,https://www.sotahistoriankomissio.fi,,sotahistoriankomissio.fi,1954,,,,,,,Q121598175,Q121598175,Helsinki,Finland,658225
,https://ror.org/051y5cb26,Finnish Society of Military Sciences*en,active,other,,Finnish Society of Military Sciences*en; Suomen Sotatieteellinen Seura ry*fi; Finlands Krigsvetenskapliga Samfund*sv,,https://www.sotatieteet.fi,,sotatieteet.fi,1927,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/00xqcey59,Finnish Association of Applied Linguistics*en,active,other,,Finnish Association of Applied Linguistics*en; Suomen soveltavan kielitieteen yhdistys AFinLA*fi; Finländska föreningen för tillämpad språkvetenskap*sv; Association Finlandaise de Linguistique Appliquée*fr,AFinLA*fi,https://www.afinla.fi,,afinla.fi,1970,,,,,,,Q121598154,Q121598154,Jyväskylä,Finland,655194
,https://ror.org/01vye5q70,Genealogical Society of Finland*en,active,other,,Genealogical Society of Finland*en; Suomen Sukututkimusseura*fi; Genealogiska Samfundet i Finland*sv,,https://www.genealogia.fi,,genealogia.fi,1917,,,,,0000 0000 9803 7450,0000 0000 9803 7450,Q10503775,Q10503775,Helsinki,Finland,658225
,https://ror.org/03w4prx81,The Finnish Society for Research in Art Education*en,active,other,Finnish Society for Research in Art Education*en,The Finnish Society for Research in Art Education*en; Suomen taidekasvatuksen tutkimusseura*fi; Finländska sällskapet för forskning i konstfostran*sv,,https://hollo-instituutti.fi/suomen-taidekasvatuksen-tutkimusseura/,,,1983,,,,,,,Q121598242,Q121598242,Jyväskylä,Finland,655194
,https://ror.org/00c1d7941,Economic History Society in Finland*en,active,other,,Economic History Society in Finland*en; Suomen taloushistoriallinen yhdistys*fi; Ekonomisk-historiska föreningen i Finland*sv,,https://taloushistoriallinenyhdistys.fi,,taloushistoriallinenyhdistys.fi,1952,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/02fvcqy63,Finnish Artificial Intelligence Society (FAIS)*en,active,other,Finnish Artificial Intelligence Society*en; Suomen Tekoälyseura*fi,Finnish Artificial Intelligence Society (FAIS)*en; Suomen Tekoälyseura (STeS)*fi,STeS*fi,https://www.stes.fi,,stes.fi,1986,,,,,,,Q121598138,Q121598138,Helsinki,Finland,658225
,https://ror.org/00ejy4812,Finnish Society of Telemedicine and eHealth*en,active,other,Suomen Telelääketieteen ja e-Health seura*fi,Finnish Society of Telemedicine and eHealth*en; Suomen Telelääketieteen ja e-Health seura (STeHS)*fi,STeHS*fi,https://www.telemedicine.fi,,telemedicine.fi,1995,,,,,,,Q121598273,Q121598273,Helsinki,Finland,658225
,https://ror.org/04c1ygb30,Finnish Association for Industrial Property Rights*en,active,other,,Finnish Association for Industrial Property Rights*en; Suomen Teollisoikeudellinen Yhdistys*fi; Finska Föreningen för industriellt rättsskydd*sv,,https://www.sty.net,,sty.net,1931,,,,,,,Q121598146,Q121598146,Helsinki,Finland,658225
,https://ror.org/04t0et613,Finnish Association of Science Editors and Journalists (FASEJ)*en,active,other,Finnish Association of Science Editors and Journalists*en,Finnish Association of Science Editors and Journalists (FASEJ)*en; Suomen tiedetoimittajain liitto*fi; Finlands vetenskapsredaktörers förbund*sv,FASEJ*fi,https://www.tiedetoimittajat.fi,,tiedetoimittajat.fi,1985,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/030tqw635,Finnish Research Library Association*en,active,other,,Finnish Research Library Association*en; Suomen tieteellinen kirjastoseura*fi; Finlands vetenskapliga bibliotekssamfund*sv,,https://www.stks.fi,,stks.fi,1929,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/00hjsa992,Finnish Society for Science and Technology Studies*en,active,other,,Finnish Society for Science and Technology Studies*en; Suomen tieteen- ja teknologiantutkimuksen seura*fi; Föreningen för vetenskaps- och teknikstudier i Finland*sv,,https://www.fssts.fi,,fssts.fi,1985,,,,,,,Q121598244,Q121598244,Helsinki,Finland,658225
,https://ror.org/019v4c279,Finnish Statistical Society*en,active,other,,Finnish Statistical Society*en; Suomen Tilastoseura*fi; Statistiska Samfundet i Finland*sv,,https://www.tilastoseura.fi,,tilastoseura.fi,1920,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/043ghe326,Finnish Society of Toxicology*en,active,other,Suomen Toksikologiyhdistys*fi,Finnish Society of Toxicology*en; Suomen Toksikologiyhdistys (STY)*fi,STY*fi,https://www.toksikologit.fi,,toksikologit.fi,1979,,,,,,,Q121598274,Q121598274,Helsinki,Finland,658225
,https://ror.org/04b8pg882,Finnish Society for Tribology*en,active,other,,Finnish Society for Tribology*en; Suomen Tribologiayhdistys*fi; Finlands Tribologiförening*sv,,https://www.tribologysociety.fi,,tribologysociety.fi,1977,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/01e75bd71,Finnish Association of Occupational Physicians*en,active,other,,Finnish Association of Occupational Physicians*en; Suomen Työterveyslääkäriyhdistys*fi; Finlands Företagsläkarförening*sv,,https://www.stly.fi,,stly.fi,1946,,,,,,,Q121598163,Q121598163,Helsinki,Finland,658225
,https://ror.org/02qca0955,Finnish Astronomical Society*en,active,other,,Finnish Astronomical Society*en; Suomen Tähtitieteilijäseura*fi,,https://www.ttseura.fi,,ttseura.fi,1969,,,,,,,Q121598165,Q121598165,Helsinki,Finland,658225
,https://ror.org/04v43tz75,Finnish Sleep Research Society*en,active,other,,Finnish Sleep Research Society*en; Suomen Unitutkimusseura ry*fi; Finska Sömnforskningssällksapet rf*sv,,https://www.sus.fi,,sus.fi,1988,,,,,,,Q121598212,Q121598212,Helsinki,Finland,658225
,https://ror.org/00p3wgq28,Finnish Society for Sport History*en,active,other,,Finnish Society for Sport History*en; Suomen urheiluhistoriallinen seura ry*fi; Finlands idrottshistoriska förening*sv,,https://www.suhs.fi,,suhs.fi,1992,,,,,,,Q121598246,Q121598246,Helsinki,Finland,658225
,https://ror.org/01w4t0r91,Finnish Society for the Study of Religion*en,active,other,,Finnish Society for the Study of Religion*en; Suomen Uskontotieteellinen Seura*fi; Religionsvetenskapliga Sällskapet i Finland*sv,,https://uskontotiede.fi,,uskontotiede.fi,1963,,,,,,,,,Turku,Finland,633679
,https://ror.org/04n178a97,Suomen valtiosääntöoikeudellinen seura*fi,active,other,,Suomen valtiosääntöoikeudellinen seura*fi; Statsförfattningsrättsliga sällskapet i Finland*sv,,https://perustuslakiblogi.wordpress.com/seura-2/,,,1982,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/04tq61m59,The Finnish Society of Disability Studies*en,active,other,Finnish Society of Disability Studies*en,The Finnish Society of Disability Studies*en; Suomen Vammaistutkimuksen Seura*fi; Sällskapet för handikappsforskning i Finland*sv,,https://www.vammaistutkimus.fi,,vammaistutkimus.fi,2006,,,,,,,Q121598264,Q121598264,Helsinki,Finland,658225
,https://ror.org/02958f780,Early Childhood Education Association Finland*en,active,other,,Early Childhood Education Association Finland*en; Suomen Varhaiskasvatus ry*en,,https://www.eceaf.org/,,eceaf.org,2003,,,,,,,Q121598134,Q121598134,Oulu,Finland,643492
,https://ror.org/00rrg2797,Finnish Hypertension Society*en,active,other,,Finnish Hypertension Society*en; Suomen Verenpaineyhdistys*fi; Finlands Hypertensionsförening*sv,,https://www.suomenverenpaineyhdistys.fi,,suomenverenpaineyhdistys.fi,1989,,,,,,,Q121598185,Q121598185,Helsinki,Finland,658225
,https://ror.org/02xnf3r66,Water Association Finland*en,active,other,,Water Association Finland*en; Suomen Vesiyhdistys ry*fi; Vattenföreningen*sv,,https://www.vesiyhdistys.fi,,vesiyhdistys.fi,1969,,,,,,,Q121598331,Q121598331,Helsinki,Finland,658225
,https://ror.org/00fnv1k24,Finnish Demographic Society*en,active,other,,Finnish Demographic Society*en; Suomen Väestötieteen Yhdistys ry*fi; Demografiska Föreningen i Finland*sv,,https://blogs.helsinki.fi/svy-ry/,,,1973,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/05mbthf02,Finnish Colour Association*en,active,other,Suomen väriyhdistys ry*fi,Finnish Colour Association*en; Suomen väriyhdistys ry (SVY)*fi,SVY*fi,https://www.svy.fi,,svy.fi,2002,,,,,,,Q121598171,Q121598171,Helsinki,Finland,658225
,https://ror.org/02e9b4021,Finnish American Studies Association (FASA)*en,active,other,Finnish American Studies Association*en,Finnish American Studies Association (FASA)*en; Suomen Yhdysvaltain tutkimuksen seura ry*fi,FASA*fi,https://www.fasa.fi,,fasa.fi,1995,,,,,,,Q121598137,Q121598137,Turku,Finland,633679
,https://ror.org/046efbj43,Finnish Society for Environmental Law (FSEL)*en,active,other,Finnish Society for Environmental Law*en; Suomen Ympäristöoikeustieteen Seura*fi,Finnish Society for Environmental Law (FSEL)*en; Suomen Ympäristöoikeustieteen Seura (SYS)*fi; Miljörättsliga Sällskapet i Finland*sv; Finnische Gesellschaft für Umweltrecht*de; Société Finlandaise pour le Droit de l'Environnement*fr; Finna Asocio de Media Juro*es,SYS*fi,https://www.sysry.fi,,sysry.fi,1980,,,,,,,Q121598225,Q121598225,Helsinki,Finland,658225
,https://ror.org/01hb6nd81,Finnish Peatland Society*en,active,other,,Finnish Peatland Society*en; Suoseura ry*fi; Torvmarksföreningen i Finland*sv; Societas Paludologica Fennica*la,,https://www.suoseura.fi,,suoseura.fi,1949,,,,,,,Q121598200,Q121598200,Helsinki,Finland,658225
,https://ror.org/0447ejr46,Swedish Society of School History in Finland*en,active,other,,Swedish Society of School History in Finland*en; Svenska skolhistoriska föreningen i Finland*sv,,https://www.skolhistoria.fi,,skolhistoria.fi,1949,,,,,,,Q121598329,Q121598329,Helsinki,Finland,658225
,https://ror.org/02jhq9s16,Swedish Academy of Engineering Sciences in Finland*en,active,other,,Swedish Academy of Engineering Sciences in Finland*en; Svenska tekniska vetenskapsakademien i Finland*sv,,https://www.stvif.fi,,stvif.fi,1921,,,,,0000 0001 2158 9625,0000 0001 2158 9625,Q10685623,Q10685623,Helsinki,Finland,658225
,https://ror.org/01feg7624,Foundation Institutum Romanum Finlandiae*en,active,other,,Foundation Institutum Romanum Finlandiae*en; Säätiö Institutum Romanum Finlandiae*fi; Stiftelsen Institutum Romanum Finlandiae*sv; Fondazione Institutum Romanum Finlandiae*it,,https://www.irfrome.org,,irfrome.org,1938,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/036xbx209,Society for Art History in Finland*en,active,other,,Society for Art History in Finland*en; Taidehistorian seura*fi; Föreningen för konsthistoria*sv,,http://www.taidehistorianseura.fi,,taidehistorianseura.fi,1973,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/058p7rr87,Finnish Association of Co-operative Studies*en,active,other,Finnish Association of Co-operative Studies*en; Kooperatiivi ry*fi; Finnish Association of Co-operative Studies (Kooperatiivi)*en,Finnish Association of Co-operative Studies*en; Taloudellisen yhteistyön ja osuustoiminnan tutkimuksen seura Kooperatiivi*fi; Sällskapet för ekonomiskt samarbete och kooperativ forskning Kooperatiivi*sv,,https://pellervo.fi/kooperatiivi/,,,1984,,,,,,,Q121598155,Q121598155,Helsinki,Finland,658225
,https://ror.org/00d57sb59,Finnish Economic Association*en,active,other,,Finnish Economic Association*en; Taloustieteellinen Yhdistys*fi; Nationalekonomiska Föreningen*sv,,https://www.taloustieteellinenyhdistys.fi,,taloustieteellinenyhdistys.fi,1884,,,,,0000 0000 8925 4103,0000 0000 8925 4103,Q25451673,Q25451673,Helsinki,Finland,658225
,https://ror.org/00qxbas82,Historical Society of Tampere*en,active,other,,Historical Society of Tampere*en; Tampereen Historiallinen Seura*fi; Historische Gesellschaft Tampere*de,,https://www.protsv.fi/ths/,,,1925,,,,,,,Q121598288,Q121598288,Tampere,Finland,634963
,https://ror.org/01j57dr21,Finnish Society for Theatre Research*en,active,other,,Finnish Society for Theatre Research*en; Teatterintutkimuksen seura - TeaTS*fi; Föreningen för teaterforskning i Finland*sv,TeaTS*fi,https://www.teats.fi,,teats.fi,2002,,,,,,,Q121598252,Q121598252,Helsinki,Finland,658225
,https://ror.org/0514h0p28,Academic Engineers and Architects in Finland TEK*en,active,other,,Academic Engineers and Architects in Finland TEK*en; Tekniikan akateemiset TEK*en; Teknikens Akademikerförbund*sv,TEK*fi,https://www.tek.fi,,tek.fi,1896,,,,,,,,,Helsinki,Finland,658225
,https://ror.org/00cszmj56,Finnish Society for the History of Technology*en,active,other,,Finnish Society for the History of Technology*en; Tekniikan Historian Seura THS ry*fi; Teknikhistoriska Samfundet THS*sv,THS*fi,https://www.ths.fi,,ths.fi,1926,,,,,,,Q121598250,Q121598250,Helsinki,Finland,658225
